Path,length,all_abandoned,is_cross,lag,is_cross_service
"[225306, 232701]",2,False,False,478.12,False
"[327293, 326454]",2,False,False,30.06,False
"[624185, 660330]",2,False,False,3877.86,False
"[594089, 596762]",2,False,False,148.84,False
"[737801, 727177, 727175]",3,False,False,1033.74,False
"[845045, 838926]",2,False,False,1152.11,False
"[97200, 96425, 104782]",3,False,False,860.06,False
"[247281, 257182]",2,False,False,603.97,False
"[16996, 15804]",2,False,False,427.37,False
"[736977, 749282, 750167, 750063]",4,False,False,1921.8,False
"[508282, 505316]",2,False,False,219.71,False
"[503943, 501303]",2,False,False,181.48,False
"[685061, 693999]",2,False,False,1147.24,False
"[202218, 199046]",2,False,False,199.07,False
"[477401, 480894]",2,False,False,241.69,False
"[344135, 344134, 305471]",3,False,False,2317.36,False
"[713217, 729604, 714022, 714664, 716629, 716156]",6,False,False,1561.07,False
"[326442, 331055]",2,False,False,238.24,False
"[680578, 680066]",2,False,False,38.59,False
"[600958, 600959]",2,False,False,0.01,False
"[564704, 564705, 564709, 564549]",4,False,False,16.85,False
"[665672, 665267]",2,False,False,85.91,False
"[330249, 334026, 334022]",3,False,False,211.81,False
"[174249, 174099]",2,False,False,11.36,False
"[225660, 232558]",2,False,False,409.09,False
"[274627, 275196]",2,False,False,25.2,False
"[480930, 474454]",2,False,False,507.33,False
"[651394, 541006]",2,False,False,10272.71,False
"[839809, 839810, 839811, 839812, 839813, 839781]",6,False,False,3.09,False
"[349916, 350078]",2,False,False,4.92,False
"[372272, 373914, 421966]",3,False,False,2910.79,False
"[526515, 526775]",2,False,False,23.75,False
"[287337, 289483, 289487]",3,False,True,120.55,False
"[577664, 577660]",2,False,True,1.23,False
"[799361, 799362, 799363, 799364, 790861]",5,False,False,1299.68,False
"[566960, 567013]",2,False,False,1.54,False
"[504265, 453786]",2,False,False,3893.41,False
"[675144, 675381]",2,False,False,22.78,False
"[826625, 828134, 828135, 835504, 823740]",5,False,False,1955.28,False
"[368172, 367589]",2,False,False,22.9,False
"[661577, 662086]",2,False,False,58.5,False
"[517009, 517879]",2,False,False,112.65,False
"[44189, 44190]",2,False,False,0.01,False
"[402061, 451742]",2,False,False,3020.26,False
"[243997, 250799]",2,False,False,389.04,False
"[459057, 460910]",2,False,False,141.41,False
"[556183, 556184, 556185, 556186, 550427]",5,False,False,434.46,False
"[150177, 150178]",2,True,False,0.03,False
"[260443, 281110]",2,False,False,1365.35,False
"[607128, 607125, 607126, 607127]",4,False,False,0.03,False
"[800391, 800616, 800393, 800395, 783386]",5,False,True,2609.64,False
"[485641, 485014]",2,False,False,34.89,False
"[10891, 11212]",2,False,False,126.53,False
"[248024, 250124]",2,False,False,135.51,False
"[373456, 372739]",2,False,False,20.58,False
"[190541, 190654]",2,False,False,5.88,False
"[478438, 431894]",2,False,False,3315.88,False
"[221736, 220456]",2,False,False,121.62,False
"[434707, 434891]",2,False,False,5.13,False
"[521923, 521734]",2,False,False,9.29,False
"[559282, 559134, 555095]",3,False,False,367.28,False
"[293747, 293804]",2,False,False,4.85,False
"[16544, 15087]",2,False,False,492.76,False
"[97594, 97530]",2,False,False,3.86,False
"[133506, 199195]",2,False,False,5737.89,False
"[557832, 558106, 558107]",3,False,False,62.5,False
"[258120, 256031]",2,False,False,120.94,False
"[486881, 442781]",2,False,False,3345.11,False
"[1776, 837]",2,False,False,914.84,False
"[343682, 344220]",2,False,False,22.16,False
"[491715, 491710]",2,True,False,0.37,False
"[508889, 508100]",2,False,False,100.48,False
"[242906, 176324]",2,False,False,4812.99,False
"[395810, 395743]",2,False,False,3.37,False
"[534747, 653302]",2,False,False,10913.86,False
"[518786, 565686]",2,False,False,4165.96,False
"[788536, 788924, 788925, 788926]",4,False,False,46.31,False
"[739403, 737867]",2,False,False,273.6,False
"[531189, 526765]",2,False,False,644.51,False
"[276165, 276270]",2,False,False,3.37,False
"[88400, 88697]",2,False,False,26.55,False
"[635354, 636339]",2,False,False,134.69,False
"[843825, 843826, 839388, 843823]",4,False,False,835.25,False
"[733076, 733789]",2,False,False,47.94,False
"[650280, 650834]",2,False,False,68.46,False
"[611345, 607369]",2,False,False,353.46,False
"[763134, 763135]",2,True,False,0.14,False
"[658472, 589872]",2,False,False,6607.99,False
"[317996, 229895]",2,False,False,5517.55,False
"[380464, 380999]",2,False,False,63.52,False
"[629671, 629933, 627853, 630382, 630963]",5,False,False,373.94,False
"[339649, 339498]",2,False,False,3.6,False
"[748666, 761134]",2,False,False,1607.13,False
"[415832, 418250]",2,False,False,263.39,False
"[777512, 777546, 777548, 777549]",4,False,False,7.04,False
"[387210, 392860]",2,False,False,392.35,False
"[296265, 297091]",2,False,False,27.94,False
"[221089, 221106]",2,False,False,2.74,False
"[787610, 787500, 787493]",3,False,False,29.49,False
"[338920, 332857]",2,False,False,357.09,False
"[445450, 445451, 445426]",3,False,False,0.94,False
"[561360, 562801, 562803]",3,False,False,141.27,False
"[630670, 619239]",2,False,False,1295.68,False
"[278962, 194381]",2,False,False,5605.16,False
"[264537, 326405]",2,False,False,3655.71,False
"[13197, 13191]",2,True,True,3.97,True
"[96248, 102489]",2,False,False,662.52,False
"[638803, 636955, 620667]",3,False,False,2080.32,False
"[247552, 251724]",2,False,False,282.42,False
"[848603, 848454]",2,False,False,81.7,False
"[86204, 86143]",2,False,False,5.07,False
"[698745, 708587, 701933]",3,False,True,1649.63,False
"[59870, 60007]",2,False,False,16.3,False
"[700508, 699903]",2,False,False,129.31,False
"[306953, 300401, 320567]",3,False,False,1278.18,False
"[793434, 791571]",2,False,False,306.05,False
"[226336, 226337, 226338]",3,False,False,0.01,False
"[551923, 550878]",2,False,False,89.48,False
"[845635, 841159, 850007, 850009, 815993, 813882]",6,False,False,6595.83,False
"[771200, 771198, 771190, 771199]",4,False,False,1.45,False
"[710744, 698096]",2,False,False,2005.53,False
"[223943, 223775]",2,True,False,11.29,False
"[475464, 475339]",2,False,False,5.98,False
"[734594, 734076]",2,False,False,23.35,False
"[612745, 621139, 635140]",3,False,False,2539.68,False
"[523985, 550404, 550405]",3,False,False,2339.52,False
"[231297, 231310]",2,False,False,0.98,False
"[434941, 399270]",2,False,False,2176.43,False
"[25139, 24917]",2,False,False,45.15,False
"[392523, 412391]",2,False,False,1128.15,False
"[550898, 542618]",2,False,False,658.47,False
"[436728, 437306]",2,False,False,31.36,False
"[612224, 612225, 601923, 612222, 612223]",5,False,False,955.25,False
"[9297, 9642]",2,False,False,185.2,False
"[86304, 96043]",2,False,False,1167.42,False
"[854145, 852389]",2,False,False,389.64,False
"[453618, 458460, 458461]",3,False,False,358.66,False
"[781819, 781583]",2,False,False,17.32,False
"[500978, 505700]",2,False,False,354.99,False
"[399490, 400149]",2,False,False,71.54,False
"[586721, 586722]",2,False,False,0.07,False
"[698709, 699007]",2,False,False,31.39,False
"[96201, 99655]",2,False,False,356.36,False
"[741350, 765263]",2,False,False,3365.62,False
"[501377, 484246]",2,False,False,1238.41,False
"[467416, 467415, 467271]",3,False,False,8.96,False
"[13257, 13205]",2,False,False,4.68,False
"[8647, 7567]",2,False,False,733.93,False
"[712992, 706870]",2,False,False,768.91,False
"[60514, 60501]",2,False,False,0.9,False
"[107912, 106993]",2,False,False,67.75,False
"[560952, 561605]",2,True,False,92.86,False
"[95856, 95855]",2,False,False,0.02,False
"[44848, 51638]",2,False,False,988.19,False
"[753792, 753793]",2,False,False,0.01,False
"[306546, 307653]",2,False,False,88.01,False
"[549804, 551237]",2,False,False,89.88,False
"[276616, 275290, 276615]",3,False,False,64.36,False
"[423368, 424810]",2,False,False,98.65,False
"[683590, 705943]",2,False,False,3307.35,False
"[720370, 719431]",2,False,False,69.03,False
"[625713, 619583]",2,False,False,606.31,False
"[308601, 308670]",2,False,False,1.62,False
"[425866, 435581]",2,False,False,528.31,False
"[138490, 138799]",2,False,False,22.61,False
"[159296, 177825, 176612]",3,False,False,1455.52,False
"[573837, 575518]",2,False,False,140.62,False
"[376394, 376396]",2,False,False,0.01,False
"[454364, 454365, 454318]",3,False,False,2.46,False
"[596896, 700883, 700878]",3,False,False,11820.44,False
"[800896, 800679, 800892, 800893, 800894]",5,False,True,40.98,False
"[697712, 712431]",2,False,False,2297.78,False
"[96900, 95147, 95172]",3,False,False,174.99,False
"[595592, 599506]",2,False,False,283.6,False
"[843683, 845677, 844935]",3,False,False,423.02,False
"[301930, 301588]",2,False,False,10.27,False
"[56938, 56414]",2,False,False,93.67,False
"[373193, 374471]",2,False,False,37.96,False
"[702465, 703715, 703716, 703717, 703718, 703321]",6,False,False,177.59,False
"[341626, 335109]",2,False,False,359.74,False
"[435031, 434455]",2,False,False,22.84,False
"[51760, 65975]",2,False,False,2101.74,False
"[810192, 811786, 809980]",3,False,False,239.04,False
"[775170, 748951]",2,False,False,3945.85,False
"[711176, 712065]",2,False,False,148.88,False
"[312506, 313652, 313614]",3,False,False,51.95,False
"[131460, 131461, 131462]",3,False,False,0.01,False
"[265211, 249245, 251783]",3,False,False,1076.84,False
"[693134, 694191]",2,False,False,186.41,False
"[794104, 796089, 794946, 794385]",4,False,False,261.78,False
"[801421, 810102]",2,False,False,1498.24,False
"[316961, 293342]",2,False,False,1470.32,False
"[738214, 727791]",2,False,False,1055.32,False
"[314552, 311185]",2,False,False,260.17,False
"[232265, 232270]",2,False,False,0.34,False
"[53166, 57919]",2,False,False,740.39,False
"[810193, 810001]",2,False,False,25.68,False
"[604395, 604331, 604398]",3,False,False,4.4,False
"[850532, 861661]",2,False,False,2140.92,False
"[797796, 814661]",2,False,False,2838.04,False
"[386424, 385469]",2,False,False,41.94,False
"[339052, 315373]",2,False,False,1352.39,False
"[234520, 343938]",2,False,False,6691.55,False
"[1072, 1350]",2,False,False,259.4,False
"[427418, 377774]",2,False,True,3029.41,False
"[71404, 56726]",2,False,False,1965.64,False
"[752795, 830548]",2,False,False,12517.84,False
"[248572, 255303]",2,False,False,390.27,False
"[390522, 390063]",2,False,False,49.26,False
"[366056, 362779]",2,False,False,168.07,False
"[809662, 810006, 809663]",3,True,False,1.01,False
"[381506, 291602]",2,False,False,4967.58,False
"[729720, 727490]",2,False,False,184.75,False
"[190220, 192102]",2,False,False,137.67,False
"[211729, 209326]",2,False,False,160.91,False
"[474272, 474273, 470943]",3,False,False,220.08,False
"[665034, 665195]",2,False,False,18.67,False
"[265290, 261325]",2,False,False,361.09,False
"[658928, 658925]",2,False,False,0.25,False
"[696082, 696492]",2,False,False,45.44,False
"[654787, 678327]",2,True,True,2948.54,True
"[848624, 714929, 848623]",3,False,False,19943.53,False
"[483986, 674907]",2,False,False,18074.25,False
"[506333, 506334]",2,True,False,0.01,False
"[10715, 10731]",2,False,False,3.67,False
"[300229, 299733]",2,False,False,18.38,False
"[564635, 562878]",2,False,False,165.92,False
"[537749, 538358]",2,False,False,41.53,False
"[14065, 14947]",2,False,False,522.25,False
"[169868, 170295]",2,False,False,27.21,False
"[863216, 863332, 835566]",3,False,False,5238.6,False
"[501025, 505903]",2,False,False,362.66,False
"[247089, 250947, 250027]",3,False,False,218.42,False
"[660690, 661590, 661591, 661592, 661593]",5,False,False,120.73,False
"[233218, 198853]",2,False,False,2279.92,False
"[579484, 586495]",2,False,False,601.52,False
"[60396, 73422]",2,False,False,1676.04,False
"[244957, 153551]",2,False,False,6708.92,False
"[708361, 660097, 705259]",3,False,False,6576.03,False
"[280072, 277288]",2,False,False,168.02,False
"[524226, 444941]",2,False,False,6288.78,False
"[670802, 670803, 668413]",3,False,False,335.48,False
"[614480, 614483]",2,False,False,0.03,False
"[565754, 568563, 568565]",3,False,False,310.57,False
"[363926, 372127]",2,False,False,426.26,False
"[673465, 671482]",2,False,False,285.06,False
"[763430, 762823]",2,False,False,80.45,False
"[825465, 824794]",2,False,False,138.3,False
"[404313, 356013]",2,False,False,2520.74,False
"[487425, 465913]",2,False,False,1659.35,False
"[568740, 565055]",2,False,False,407.87,False
"[376025, 373413]",2,False,False,120.55,False
"[59131, 58982]",2,False,False,21.31,False
"[510326, 510327]",2,False,False,0.04,False
"[426576, 426766]",2,False,False,22.39,False
"[545944, 547071]",2,False,False,70.82,False
"[777744, 777746, 777747, 779478, 797023]",5,False,False,2684.92,False
"[192170, 192163]",2,False,False,0.17,False
"[794649, 804157, 804158]",3,False,False,1647.15,False
"[835033, 835060]",2,False,False,5.35,False
"[115280, 115289, 91764]",3,False,False,2619.68,False
"[793211, 793684, 793685]",3,False,False,111.76,False
"[640720, 637537]",2,False,False,333.87,False
"[632104, 632103, 619039]",3,False,False,1485.96,False
"[554112, 550654]",2,False,False,266.87,False
"[295970, 298839]",2,False,False,166.26,False
"[615233, 615234, 608094]",3,False,False,690.32,False
"[586019, 656315]",2,False,False,6651.83,False
"[823749, 827013]",2,False,False,581.58,False
"[667089, 685918]",2,False,False,2372.4,False
"[517192, 516656]",2,False,False,43.0,False
"[773672, 771481]",2,False,False,354.04,False
"[372657, 372669]",2,False,False,0.14,False
"[54256, 54197]",2,False,False,10.04,False
"[433141, 429805]",2,False,False,165.72,False
"[829198, 832903]",2,False,False,556.05,False
"[361995, 361996]",2,False,False,0.03,False
"[383700, 383637]",2,False,False,1.74,False
"[457580, 497743]",2,True,True,3090.8,True
"[145753, 145754, 145751]",3,False,False,0.19,False
"[547780, 547781, 547782, 547783, 545844]",5,False,False,125.23,False
"[431340, 435373]",2,False,False,196.53,False
"[380834, 333197]",2,False,False,2427.92,False
"[355416, 354475, 355916]",3,False,True,107.86,False
"[502573, 498487]",2,False,False,341.47,False
"[295352, 295354]",2,False,False,0.02,False
"[372848, 373215]",2,False,False,9.27,False
"[783188, 800189]",2,False,False,2565.31,False
"[808161, 808162, 808163, 808164, 808029]",5,False,False,24.22,False
"[104617, 104236]",2,False,False,25.15,False
"[848612, 848613, 848614, 848615, 848616, 841389]",6,False,False,1296.83,False
"[712648, 702628]",2,False,False,1368.53,False
"[439912, 441213, 440919]",3,False,False,40.83,False
"[790048, 790049, 787608, 786303]",4,False,False,521.77,False
"[187673, 212538, 212483]",3,False,True,1725.04,True
"[695722, 696326]",2,False,False,118.53,False
"[579224, 603933]",2,False,False,1974.8,False
"[145986, 146503]",2,False,False,86.89,False
"[57288, 60946]",2,False,False,484.04,False
"[466832, 466833, 466784]",3,False,False,2.07,False
"[85902, 85791]",2,False,False,7.16,False
"[583081, 583431]",2,False,False,23.95,False
"[504178, 503839]",2,False,False,21.78,False
"[270756, 269877]",2,False,False,38.26,False
"[235107, 264525]",2,False,False,2012.95,False
"[599330, 597549]",2,False,False,114.87,False
"[471796, 471790, 471487]",3,False,False,16.96,False
"[849216, 848313]",2,False,False,255.38,False
"[712754, 713390]",2,False,False,111.7,False
"[245544, 246822]",2,False,False,66.33,False
"[356858, 356950]",2,False,False,1.48,False
"[57817, 56347, 57821]",3,False,False,186.25,False
"[523828, 687855]",2,False,False,16321.0,False
"[22530, 22551]",2,False,False,4.6,False
"[232461, 232462]",2,False,False,0.01,False
"[386796, 387479]",2,False,False,64.69,False
"[92163, 81779]",2,True,False,1108.85,False
"[689170, 689148]",2,False,False,1.04,False
"[5962, 5965]",2,False,False,1.2,False
"[232122, 261019]",2,False,False,1845.33,False
"[624392, 626604]",2,False,False,218.42,False
"[764088, 744289, 764146, 764147]",4,False,False,2773.83,False
"[794818, 794767]",2,False,False,8.32,False
"[391458, 372380]",2,False,False,938.35,False
"[484752, 483905, 484749]",3,False,False,97.08,False
"[663624, 664162]",2,False,False,76.22,False
"[288416, 290047]",2,False,False,102.17,False
"[318166, 320030]",2,False,False,120.98,False
"[793836, 794063, 794064, 794065, 794066]",5,False,False,30.15,False
"[727362, 710846]",2,False,False,1704.74,False
"[310212, 308983]",2,False,False,120.71,False
"[237426, 245686]",2,False,False,651.25,False
"[837318, 836895]",2,False,False,109.8,False
"[752185, 752186, 752131]",3,False,False,3.49,False
"[129117, 129661]",2,False,False,85.23,False
"[533587, 522859]",2,False,False,1241.58,False
"[859392, 859493, 859494, 859495, 859496, 859485, 859486]",7,False,False,16.26,False
"[707305, 703682]",2,False,False,511.85,False
"[268946, 261663]",2,False,False,553.1,False
"[431225, 437996]",2,False,False,377.25,False
"[857265, 857783]",2,False,False,54.72,False
"[292945, 292946, 292947]",3,False,False,0.03,False
"[77533, 86846]",2,False,False,936.65,False
