id,changes,status
13447,8,Non core
6969,276,Non core
19288,4,Non core
11132,4,Non core
20867,3,Non core
17869,5,Non core
7878,15,Non core
15944,1,Non core
14887,5,Non core
13777,52,Non core
11577,908,Non core
19677,6,Non core
19419,14,Non core
10800,1,Non core
17081,29,Non core
6542,28,Non core
9274,2,Non core
10523,2,Non core
19361,9,Non core
20383,3,Non core
18936,2,Non core
6917,214,Non core
14924,3,Non core
16049,9,Non core
14802,5,Non core
19546,5,Non core
10827,17,Non core
395,273,Non core
10507,21,Non core
19414,3,Non core
11387,146,Non core
1501,524,Non core
19676,2,Non core
15106,2,Non core
19963,3,Non core
13790,105,Non core
20539,5,Non core
7203,128,Non core
9879,1,Non core
20261,1,Non core
12486,9,Non core
12362,6,Non core
15142,5,Non core
6877,2,Non core
19333,12,Non core
10345,9,Non core
15553,1,Non core
19374,3,Non core
8112,298,Non core
19951,3,Non core
20490,41,Non core
14373,5,Non core
12361,1,Non core
20212,1,Non core
13878,1,Non core
17682,1,Non core
17989,1,Non core
18740,2,Non core
19955,2,Non core
14078,7,Non core
17281,5,Non core
22302,1,Non core
11049,2,Non core
21196,1,Non core
11110,86,Non core
15881,171,Non core
12410,7,Non core
17488,6,Non core
20814,1,Non core
12028,2,Non core
12920,10,Non core
16490,3,Non core
11096,37,Non core
10528,2,Non core
18177,4,Non core
19200,4,Non core
7133,50,Non core
14357,45,Non core
9484,1,Non core
13609,146,Non core
18896,7,Non core
15822,7,Non core
8984,124,Non core
17753,27,Non core
7104,1,Non core
19196,97,Non core
17392,1,Non core
15311,37,Non core
9383,39,Non core
739,553,Non core
7856,4,Non core
13390,12,Non core
17710,3,Non core
14365,1,Non core
20007,2,Non core
13785,345,Non core
8199,1,Non core
10395,4,Non core
13461,20,Non core
17627,3,Non core
12561,84,Non core
18460,13,Non core
16183,8,Non core
17108,80,Non core
14000,3,Non core
16832,2,Non core
16985,1,Non core
14010,107,Non core
16646,5,Non core
11428,120,Non core
9068,35,Non core
20150,1,Non core
12711,66,Non core
5209,43,Non core
19668,1,Non core
13664,42,Non core
18520,118,Non core
18895,2,Non core
18328,4,Non core
19526,10,Non core
10676,38,Non core
15095,1,Non core
9253,208,Non core
14966,39,Non core
19222,2,Non core
20831,2,Non core
1991,25,Core
18698,4,Non core
11622,10,Non core
17815,1,Non core
11752,3,Non core
20069,1,Non core
18263,3,Non core
14888,6,Non core
20258,1,Non core
20291,1,Non core
16910,8,Non core
13909,21,Non core
18235,1,Non core
8247,629,Non core
18284,1,Non core
18743,1,Non core
10786,2,Non core
14626,2,Non core
8876,54,Non core
15425,4,Non core
14536,14,Non core
7409,23,Non core
8759,425,Non core
9041,13,Non core
8016,6,Non core
9911,77,Non core
9335,9,Non core
12963,3,Non core
12534,12,Non core
20887,1,Non core
10674,64,Non core
8895,88,Non core
19050,1,Non core
9189,166,Non core
8574,466,Non core
18829,4,Non core
15867,7,Non core
19452,1,Non core
12320,129,Non core
15763,4,Non core
9546,429,Non core
17438,1,Non core
12769,19,Non core
20187,1,Non core
6830,5,Non core
21112,1,Non core
21146,1,Non core
19086,1,Non core
20001,5,Non core
16002,8,Non core
19195,5,Non core
19226,20,Non core
20178,1,Non core
17239,1,Non core
3114,95,Non core
17456,3,Non core
18087,5,Non core
17013,141,Non core
19653,2,Non core
11997,58,Non core
17940,28,Non core
8093,5,Non core
14030,16,Non core
11973,15,Non core
10984,10,Non core
20386,1,Non core
9297,11,Non core
13217,1,Non core
13297,5,Non core
19722,5,Non core
17160,27,Non core
11681,30,Non core
10140,3,Non core
5390,196,Non core
16132,10,Non core
18369,55,Non core
8834,2,Non core
13318,5,Non core
8467,2,Non core
7387,3,Non core
24969,1,Non core
16426,2,Non core
15125,2,Non core
8617,45,Non core
18364,3,Non core
19937,4,Non core
14445,23,Non core
18540,7,Non core
12909,22,Non core
20070,1,Non core
14363,7,Non core
7187,78,Non core
19667,3,Non core
16991,8,Non core
10428,267,Non core
18788,1,Non core
20017,2,Non core
10513,9,Non core
4220,99,Non core
12161,1,Non core
19851,7,Non core
19416,2,Non core
19688,1,Non core
10019,1,Non core
7903,25,Non core
11373,2,Non core
18508,24,Non core
7761,293,Non core
8791,3,Non core
14099,2,Non core
14955,23,Non core
9601,194,Non core
18815,7,Non core
19385,2,Non core
22254,1,Non core
9096,171,Non core
124,14,Non core
1026,5,Non core
11825,79,Non core
13355,222,Non core
19962,1,Non core
17791,2,Non core
15882,243,Non core
6670,50,Non core
9560,57,Non core
19776,4,Non core
19613,1,Non core
18738,1,Non core
15904,18,Non core
19371,17,Non core
19310,1,Non core
19816,1,Non core
14005,3,Non core
7600,827,Non core
2067,21,Non core
20010,1,Non core
12350,4,Non core
12782,2,Non core
19811,1,Non core
216,401,Non core
15832,2,Non core
15782,1,Non core
9971,11,Non core
19595,1,Non core
11299,6,Non core
13161,223,Non core
7625,17,Non core
8041,347,Non core
4463,533,Non core
8214,475,Non core
7479,337,Non core
18718,1,Non core
20255,1,Non core
16964,5,Non core
12974,3,Non core
9212,5,Non core
7111,86,Non core
16816,7,Non core
8974,1,Non core
19085,1,Non core
19780,1,Non core
13997,708,Non core
17054,3,Non core
19947,1,Non core
18160,2,Non core
19897,1,Non core
17722,13,Non core
4894,70,Non core
12994,141,Non core
1935,96,Non core
12057,1,Non core
15641,1,Non core
19992,1,Non core
10864,1,Non core
13420,50,Non core
19539,4,Non core
20900,1,Non core
7040,324,Non core
10409,3,Non core
14886,30,Non core
6160,29,Non core
13805,343,Non core
17327,34,Non core
17287,17,Non core
18961,4,Non core
11739,11,Non core
12738,1,Non core
16797,5,Non core
16911,22,Non core
13546,5,Non core
4720,1,Non core
14908,41,Non core
19354,2,Non core
12064,4,Non core
1387,3,Non core
19523,1,Non core
15642,107,Non core
19013,6,Non core
11306,7,Non core
15764,824,Non core
8938,1,Non core
19651,1,Non core
7806,484,Non core
12182,43,Non core
14862,36,Non core
19269,7,Non core
19148,2,Non core
16631,3,Non core
16989,1,Non core
16949,9,Non core
19448,2,Non core
12576,1,Non core
19056,1,Non core
18453,19,Non core
8645,1101,Non core
15083,1,Non core
19486,2,Non core
5222,54,Non core
18855,3,Non core
19463,1,Non core
19460,1,Non core
12035,3,Non core
6607,2,Non core
19092,1,Non core
7455,4,Non core
11794,1,Non core
19485,1,Non core
2515,5,Non core
16713,4,Non core
11182,29,Non core
5217,73,Non core
15337,2,Non core
19402,1,Non core
14158,1,Non core
19099,1,Non core
12105,3,Non core
11042,13,Non core
19366,1,Non core
8239,5,Non core
17510,1,Non core
17950,2,Non core
9596,11,Non core
17995,95,Non core
18001,93,Non core
18323,4,Non core
10088,4,Non core
7860,44,Non core
19567,1,Non core
12114,19,Non core
18158,41,Non core
19129,3,Non core
19606,1,Non core
17057,33,Non core
7134,15,Non core
17248,8,Non core
15434,1,Non core
10634,38,Non core
18005,15,Non core
18064,24,Non core
10731,5,Non core
14014,10,Non core
10574,18,Non core
15392,4,Non core
20288,1,Non core
11466,25,Non core
7774,149,Non core
19112,6,Non core
9284,2,Non core
13845,7,Non core
13156,1,Non core
18596,1,Non core
12606,289,Non core
9204,17,Non core
8940,59,Non core
12749,25,Non core
864,6,Non core
5215,20,Non core
7055,10,Non core
16389,2,Non core
19212,5,Non core
19284,5,Non core
18465,2,Non core
16828,2,Non core
17746,1,Non core
16754,2,Non core
10971,88,Non core
17432,1,Non core
6578,23,Non core
15470,9,Non core
581,48,Non core
19203,1,Non core
19258,2,Non core
7896,22,Non core
7794,30,Non core
8690,11,Non core
9853,7,Non core
18467,2,Non core
14917,91,Non core
7427,1,Non core
13104,37,Non core
15701,21,Non core
13963,2,Non core
17004,23,Non core
18013,3,Non core
642,2106,Non core
1994,1007,Non core
14238,2,Non core
18766,7,Non core
19145,2,Non core
10370,256,Non core
11415,2,Non core
11333,202,Non core
5164,20,Non core
14649,10,Non core
19538,1,Non core
9946,39,Non core
6785,54,Non core
8515,9,Non core
15294,2,Non core
18822,1,Non core
18588,1,Non core
19066,1,Non core
5292,1816,Non core
18857,1,Non core
18943,3,Non core
6780,20,Non core
15732,1,Non core
7232,14,Core
17322,5,Non core
16062,5,Non core
10190,2,Non core
8074,93,Non core
13662,173,Non core
8824,434,Non core
14575,2,Non core
11473,31,Non core
6880,10,Non core
13013,21,Non core
8792,48,Non core
18577,1,Non core
17098,6,Non core
7591,55,Non core
10964,1,Non core
17881,7,Non core
16433,21,Non core
18220,3,Non core
19019,1,Non core
16994,20,Non core
17002,18,Non core
18582,2,Non core
18926,1,Non core
18905,1,Non core
14036,8,Non core
16561,5,Non core
9067,58,Non core
18844,2,Non core
18050,2,Non core
15280,2,Non core
13708,1,Non core
12814,64,Non core
4601,184,Non core
9398,2,Non core
13484,15,Non core
17990,5,Non core
13661,4,Non core
12740,1,Non core
14813,1,Non core
14413,5,Non core
8092,95,Non core
22968,1,Non core
18406,1,Non core
3109,1,Non core
18821,2,Non core
14046,165,Non core
18647,2,Non core
8604,1,Non core
7260,7,Core
7542,1,Non core
18688,1,Non core
17963,7,Non core
17789,35,Non core
8271,1,Non core
13264,2,Non core
14753,9,Non core
18886,1,Non core
18856,1,Non core
14878,1,Non core
14578,63,Non core
17276,7,Non core
7926,7,Non core
14216,961,Non core
21636,1,Non core
16550,4,Non core
18944,1,Non core
12548,37,Non core
16831,2,Non core
16895,5,Non core
13868,36,Non core
16973,34,Non core
17035,1,Non core
13175,2,Non core
16999,11,Non core
31,2,Non core
6199,8,Non core
17866,3,Non core
8503,1,Non core
14248,6,Non core
8172,44,Non core
19244,1,Non core
18687,1,Non core
6466,16,Non core
11084,3,Non core
18526,1,Non core
15727,3,Non core
18116,2,Non core
18156,2,Non core
18157,2,Non core
1580,21,Non core
8887,4,Non core
14508,3,Non core
18644,1,Non core
1812,1200,Non core
13784,6,Non core
11033,3,Non core
9147,20,Non core
15341,14,Non core
10535,11,Non core
18609,3,Non core
6896,51,Non core
16255,7,Non core
18254,1,Non core
11798,35,Non core
11881,178,Non core
12256,14,Non core
18608,1,Non core
18965,1,Non core
19473,1,Non core
6714,115,Non core
904,36,Non core
792,326,Non core
1795,103,Non core
17988,4,Non core
14606,19,Non core
16659,1,Non core
13089,2,Non core
10657,18,Non core
14927,3,Non core
16249,8,Non core
12355,284,Non core
6191,2,Non core
16208,4,Non core
18544,1,Non core
17987,3,Non core
18090,1,Non core
11783,73,Non core
14829,63,Non core
18457,1,Non core
18276,1,Non core
18880,1,Non core
7703,32,Non core
537,2,Non core
18792,1,Non core
13173,4,Non core
8646,72,Non core
12537,1,Non core
5347,69,Non core
14272,17,Non core
17063,5,Non core
7962,116,Non core
11701,16,Non core
18655,1,Non core
12160,17,Non core
10323,1,Non core
14512,1,Non core
16054,5,Non core
14820,4,Non core
17771,10,Non core
14125,1,Non core
6274,13,Non core
17157,3,Non core
7746,82,Non core
17897,4,Non core
17107,3,Non core
616,1151,Non core
13914,8,Non core
18023,3,Non core
17836,4,Non core
7083,2,Non core
2574,3,Non core
18345,1,Non core
7392,4,Non core
7848,13,Non core
11234,22,Non core
17659,3,Non core
16116,1,Non core
5892,170,Non core
6667,1,Non core
18281,1,Non core
8416,17,Non core
9359,3,Non core
17519,1,Non core
18282,1,Non core
19669,1,Non core
12036,5,Non core
10471,2,Non core
7148,110,Non core
12223,2,Non core
8544,3,Non core
12645,1,Non core
15792,3,Non core
17041,10,Non core
17409,1,Non core
16123,1,Non core
12425,3,Non core
18222,1,Non core
1525,142,Non core
1678,88,Non core
14227,5,Non core
18361,1,Non core
10999,3,Non core
17225,31,Non core
6838,53,Non core
10662,11,Non core
11866,1,Non core
12693,40,Non core
17101,2,Non core
10359,14,Non core
17302,3,Non core
8627,21,Non core
14991,28,Non core
8414,55,Non core
5961,2,Non core
16415,4,Non core
12307,7,Non core
7976,98,Non core
18129,1,Non core
17457,3,Non core
6989,2,Non core
12142,2,Non core
17884,2,Non core
11059,25,Non core
2146,2,Non core
12198,14,Non core
17818,1,Non core
17090,9,Non core
13552,1,Non core
14668,1,Non core
2353,4,Non core
2170,41,Non core
14748,1,Non core
8502,1,Non core
17924,11,Non core
11737,6,Non core
7515,23,Non core
14355,5,Non core
6823,180,Non core
16770,10,Non core
8103,46,Non core
17489,2,Non core
15823,16,Non core
17435,1,Non core
11711,14,Non core
18425,1,Non core
12545,1,Non core
15149,7,Non core
16702,1,Non core
11539,1,Non core
475,730,Non core
8098,7,Non core
16273,5,Non core
11089,1,Non core
10797,20,Non core
8415,770,Non core
17969,2,Non core
16053,11,Non core
17948,1,Non core
17787,1,Non core
5262,5,Non core
10601,3,Non core
8889,32,Non core
9100,23,Non core
15210,1,Non core
16918,1,Non core
20513,1,Non core
14920,66,Non core
13641,1,Non core
11605,5,Non core
16979,1,Non core
17728,1,Non core
10388,7,Non core
15497,3,Non core
13207,3,Non core
9854,1,Non core
12412,23,Non core
18084,2,Non core
2667,36,Non core
10851,6,Non core
19285,3,Non core
16650,1,Non core
9380,47,Non core
17909,1,Non core
14573,2,Non core
17660,2,Non core
17899,1,Non core
6550,68,Non core
12621,1,Non core
13086,32,Non core
10056,3,Non core
11315,4,Non core
3191,24,Non core
13665,13,Non core
17132,1,Non core
17203,1,Non core
17200,5,Non core
11316,21,Non core
18034,1,Non core
2039,7,Non core
16760,4,Non core
17667,3,Non core
17227,1,Non core
17481,3,Non core
15465,7,Non core
11950,1,Non core
17620,1,Non core
13925,6,Non core
10212,33,Non core
17268,2,Non core
2222,17,Non core
16257,3,Non core
9142,299,Non core
15173,31,Non core
8376,4,Non core
15830,10,Non core
14551,5,Non core
6704,9,Non core
8441,13,Non core
17581,1,Non core
17580,1,Non core
17585,1,Non core
17586,1,Non core
11645,1,Non core
14211,2,Non core
19254,1,Non core
16104,1,Non core
15165,10,Non core
17215,2,Non core
12215,48,Non core
13938,3,Non core
9492,9,Non core
14496,15,Non core
17535,3,Non core
15547,2,Non core
12149,25,Non core
8278,38,Non core
9683,78,Non core
10139,20,Non core
14237,3,Non core
11163,47,Non core
17175,2,Non core
9860,4,Non core
16115,8,Non core
20637,1,Non core
8557,3,Non core
16557,6,Non core
8228,2,Non core
13801,1,Non core
10637,1,Non core
16622,5,Non core
12930,5,Non core
15501,10,Non core
8010,1,Non core
6463,31,Non core
13498,1,Non core
15167,1,Non core
16268,2,Non core
1978,2,Non core
16833,5,Non core
12493,689,Non core
13350,1,Non core
17755,1,Non core
17453,1,Non core
16382,4,Non core
16781,3,Non core
13644,4,Non core
6648,160,Core
12482,1,Non core
5828,9,Non core
15299,8,Non core
13109,2,Non core
13663,71,Non core
10486,21,Non core
9940,29,Non core
13744,10,Non core
17418,1,Non core
9767,1,Non core
11407,1,Non core
9945,2,Non core
7751,48,Non core
14347,7,Non core
15966,4,Non core
16129,2,Non core
1175,17,Non core
9887,1,Non core
9466,23,Non core
13278,2,Non core
14138,8,Non core
16540,2,Non core
10757,2,Non core
16572,2,Non core
13715,1,Non core
16165,11,Non core
10064,4,Non core
10663,5,Non core
7380,4,Non core
10014,376,Non core
16428,2,Non core
10549,5,Non core
18765,1,Non core
13520,4,Non core
14230,3,Non core
17036,3,Non core
6494,24,Non core
5313,103,Non core
8512,104,Non core
15212,2,Non core
12140,12,Non core
10076,8,Non core
10732,22,Non core
10335,13,Non core
6230,133,Non core
14375,10,Non core
1981,35,Non core
17033,3,Non core
11275,2,Non core
16975,4,Non core
16022,1,Non core
13409,85,Non core
17150,2,Non core
6949,14,Non core
9669,8,Non core
13833,1,Non core
67,3135,Non core
8094,419,Non core
16270,10,Non core
16242,4,Non core
16908,7,Non core
10809,4,Non core
16174,1,Non core
6094,139,Non core
17135,1,Non core
17136,1,Non core
17166,2,Non core
11555,13,Non core
9174,11,Non core
9349,24,Non core
17021,3,Non core
17863,3,Non core
10105,4,Non core
12770,6,Non core
7248,18,Non core
112,608,Non core
6955,1,Non core
6983,362,Non core
15769,9,Non core
588,1,Non core
10667,14,Non core
17034,3,Non core
13367,8,Non core
13950,1,Non core
11312,10,Non core
16460,3,Non core
18797,1,Non core
17038,1,Non core
14121,2,Non core
14225,1,Non core
14720,10,Non core
4214,13,Non core
11872,2,Non core
12271,8,Non core
16109,2,Non core
15068,90,Non core
18645,1,Non core
11548,3,Non core
14853,10,Non core
15653,4,Non core
15894,254,Non core
7464,2,Non core
13525,6,Non core
17186,1,Non core
6530,77,Non core
11661,12,Non core
16844,1,Non core
16924,1,Non core
17058,1,Non core
15741,132,Non core
9493,5,Non core
15804,11,Non core
13721,7,Non core
12415,34,Non core
15761,1,Non core
16586,6,Non core
8450,2,Non core
16873,1,Non core
7175,79,Non core
8702,1,Non core
14912,45,Non core
11196,3,Non core
16693,1,Non core
12343,2,Non core
321,556,Non core
9825,1,Non core
1132,1868,Non core
8262,7,Non core
16463,1,Non core
7181,1,Non core
10911,3,Non core
14269,15,Non core
12634,11,Non core
11530,30,Non core
16502,2,Non core
16796,1,Non core
15081,2,Non core
15697,54,Non core
8507,632,Non core
15550,1,Non core
16714,2,Non core
7481,1,Non core
16121,4,Non core
11824,1,Non core
11328,2,Non core
16580,1,Non core
17487,1,Non core
13581,1,Non core
8514,27,Non core
7827,4,Non core
12315,6,Non core
428,46,Non core
8378,8,Non core
1870,46,Non core
7661,9,Non core
9209,7,Non core
15810,49,Non core
13966,2,Non core
15288,1,Non core
16429,2,Non core
16145,66,Non core
4362,52,Non core
12880,1,Non core
12938,1,Non core
13383,1,Non core
1057,1,Non core
9051,17,Non core
15914,1,Non core
11562,2,Non core
16110,7,Non core
2109,12,Non core
8470,5,Non core
15258,2,Non core
8053,553,Non core
15514,2,Non core
16544,1,Non core
15270,4,Non core
7183,243,Non core
14692,26,Non core
15512,2,Non core
14965,3,Non core
6434,58,Non core
14726,40,Non core
15302,2,Non core
14619,119,Non core
9123,2,Non core
16444,2,Non core
385,585,Core
7355,166,Non core
6505,1,Non core
13553,1,Non core
9889,1,Non core
8134,1,Non core
16259,13,Non core
15760,2,Non core
16372,1,Non core
16481,1,Non core
16335,1,Non core
14453,5,Non core
6929,14,Non core
9282,7,Non core
16439,1,Non core
18010,1,Non core
16636,1,Non core
11547,6,Non core
16238,1,Non core
12929,13,Non core
16877,1,Non core
10747,1,Non core
17390,1,Non core
15090,71,Non core
6153,52,Non core
9924,30,Non core
9020,1,Non core
14331,18,Non core
15182,1,Non core
13737,1,Non core
14702,7,Non core
141,21,Non core
11602,16,Non core
10818,22,Non core
7820,1,Non core
15762,1,Non core
12022,41,Non core
10822,7,Non core
8969,2,Non core
12524,51,Non core
13991,1,Non core
14795,17,Non core
7157,3,Non core
15289,4,Non core
10354,28,Non core
16210,1,Non core
14648,2,Non core
12794,3,Non core
12936,5,Non core
16177,1,Non core
12633,1,Non core
14226,1,Non core
7939,6,Non core
16531,1,Non core
1687,41,Non core
9989,4,Non core
9409,33,Non core
12639,1,Non core
11598,6,Non core
11834,1,Non core
14448,1,Non core
9658,6,Non core
10108,4,Non core
13147,1,Non core
15265,1,Non core
12058,4,Non core
4573,237,Non core
15396,1,Non core
9309,4,Non core
15304,6,Non core
13762,30,Non core
10682,1,Non core
8412,610,Non core
16139,1,Non core
4567,15,Non core
7489,2,Non core
7924,21,Non core
1267,78,Non core
11236,4,Non core
13115,1,Non core
8179,7,Non core
12859,1,Non core
15556,48,Non core
12177,42,Non core
9101,240,Non core
14794,4,Non core
14786,16,Non core
18217,1,Non core
9539,1,Non core
7849,5,Non core
15639,2,Non core
10070,5,Non core
4703,3,Non core
8483,1,Non core
7170,25,Non core
14900,3,Non core
114,34,Non core
9077,82,Non core
14683,2,Non core
14455,6,Non core
26,494,Non core
8996,58,Non core
13356,3,Non core
15484,4,Non core
5189,87,Non core
15252,1,Non core
15920,2,Non core
9180,93,Non core
15093,4,Non core
9961,23,Non core
15815,1,Non core
10707,1,Non core
14018,1,Non core
8321,8,Non core
4556,12,Non core
7850,33,Non core
1816,1001,Non core
10559,70,Non core
13532,1,Non core
14271,209,Non core
14174,1,Non core
13634,13,Non core
5484,2,Non core
14655,4,Non core
15779,1,Non core
10165,41,Non core
13635,12,Non core
1839,22,Non core
15635,1,Non core
15787,1,Non core
9461,8,Non core
14003,2,Non core
15811,1,Non core
7202,11,Non core
7189,16,Non core
7930,101,Non core
6800,137,Non core
7437,6,Non core
12707,76,Non core
12108,83,Non core
12699,16,Non core
159,214,Non core
2763,13,Non core
11624,5,Non core
12255,4,Non core
12196,16,Non core
14475,9,Non core
15356,2,Non core
6841,1,Non core
12683,37,Non core
15672,5,Non core
9778,15,Non core
13335,9,Non core
11017,11,Non core
12192,1,Non core
11599,80,Non core
6526,265,Non core
12657,1,Non core
13819,3,Non core
11822,47,Non core
8027,141,Non core
7366,368,Non core
8577,63,Non core
13547,5,Non core
7254,1,Non core
15540,1,Non core
9978,73,Non core
100,1310,Non core
11361,3,Non core
1441,36,Non core
14664,2,Non core
15536,1,Non core
13273,186,Non core
7221,3,Non core
13917,7,Non core
8505,30,Non core
15057,1,Non core
7257,1,Non core
15511,1,Non core
10555,2,Non core
6696,2,Non core
10483,2,Non core
15890,1,Non core
13377,5,Non core
13670,16,Non core
2230,114,Non core
14687,2,Non core
11710,11,Non core
15530,1,Non core
9536,35,Non core
6632,1,Non core
9567,3,Non core
15486,1,Non core
8052,130,Non core
15089,1,Non core
14090,12,Non core
6689,5,Non core
14770,1,Non core
8579,1,Non core
11006,135,Core
7536,203,Non core
12535,3,Non core
14252,4,Non core
13386,3,Non core
15023,2,Non core
13071,4,Non core
2325,20,Non core
4468,132,Non core
13655,2,Non core
11324,25,Non core
11813,13,Non core
15207,1,Non core
7892,6,Non core
12669,9,Non core
8078,1,Non core
8888,11,Non core
9190,17,Non core
706,310,Non core
7680,630,Non core
13470,13,Non core
15468,1,Non core
10536,11,Non core
14589,1,Non core
14522,3,Non core
11902,33,Non core
15113,1,Non core
12197,6,Non core
10149,1,Non core
13792,1,Non core
6139,9,Non core
13864,1,Non core
10832,1,Non core
10730,11,Non core
7798,2,Non core
13097,2,Non core
7639,4,Non core
12030,4,Non core
14026,1,Non core
12861,9,Non core
917,203,Non core
11864,37,Non core
6864,19,Non core
10923,1,Non core
12131,1,Non core
7008,7,Non core
8029,9,Non core
12588,34,Non core
10373,104,Non core
13107,10,Non core
11227,4,Non core
12849,5,Non core
15075,1,Non core
12103,3,Non core
13604,2,Non core
14554,18,Non core
9249,4,Non core
13456,1,Non core
6993,8,Non core
1298,27,Non core
14118,4,Non core
14490,2,Non core
14082,21,Non core
15112,1,Non core
11835,1,Non core
13706,1,Non core
8865,87,Non core
14043,1,Non core
12869,3,Non core
9856,7,Non core
13795,2,Non core
11758,9,Non core
14195,5,Non core
13582,2,Non core
7743,50,Non core
15152,1,Non core
13873,3,Non core
14135,162,Non core
11603,3,Non core
14222,2,Non core
13772,1,Non core
10393,13,Non core
994,208,Non core
6781,2,Non core
10750,16,Non core
14474,1,Non core
1872,43,Non core
8493,2,Non core
8799,2,Non core
12643,3,Non core
11153,13,Non core
8258,2,Non core
8537,66,Non core
1534,6,Non core
8130,195,Non core
13817,2,Non core
16888,1,Non core
13943,2,Non core
13518,3,Non core
7619,1,Non core
5906,2,Non core
144,35,Non core
18973,1,Non core
6156,67,Non core
8153,16,Non core
5343,7,Non core
6661,30,Non core
12996,14,Non core
9684,66,Non core
12293,11,Non core
13728,1,Non core
10723,11,Non core
6769,4,Non core
11349,13,Non core
14910,1,Non core
7623,7,Non core
14322,1,Non core
7629,189,Non core
7948,31,Non core
7992,38,Non core
15494,1,Non core
15132,1,Non core
13741,2,Non core
14791,1,Non core
11802,2,Non core
13015,1,Non core
838,59,Non core
13358,1,Non core
14266,2,Non core
8922,18,Non core
14021,2,Non core
6828,22,Non core
10937,6,Non core
14754,1,Non core
2031,775,Non core
6529,45,Non core
8155,45,Non core
9605,20,Non core
18982,1,Non core
7336,100,Non core
10216,1,Non core
7590,5,Non core
14889,2,Non core
10100,3,Non core
12441,23,Non core
12119,16,Non core
12838,3,Non core
13276,1,Non core
13535,2,Non core
12129,60,Non core
11214,1,Non core
10677,3,Non core
14513,3,Non core
9519,1,Non core
11045,168,Non core
13215,2,Non core
6493,314,Non core
14609,1,Non core
2760,1,Non core
14393,1,Non core
12611,2,Non core
9043,6,Non core
8430,270,Non core
12436,1,Non core
11702,19,Non core
11500,1,Non core
14425,1,Non core
10791,14,Non core
8650,1,Non core
13527,24,Non core
17412,1,Non core
4299,17,Non core
14440,2,Non core
14593,1,Non core
11892,2,Non core
8920,1,Non core
12626,4,Non core
17822,1,Non core
5619,13,Non core
12084,2,Non core
8881,1,Non core
14303,1,Non core
10161,5,Non core
13523,3,Non core
14798,1,Non core
14725,1,Non core
14283,1,Non core
7192,1,Non core
2589,148,Non core
8590,2,Non core
10721,4,Non core
13814,6,Non core
14253,1,Non core
13976,2,Non core
13140,13,Non core
13118,3,Non core
11531,28,Non core
9771,1,Non core
12716,13,Non core
7916,9,Non core
11785,3,Non core
13585,2,Non core
11261,2,Non core
13818,3,Non core
13926,2,Non core
8380,10,Non core
10248,2,Non core
10326,2,Non core
8216,1,Non core
14263,1,Non core
1605,50,Non core
14042,2,Non core
14229,1,Non core
13606,1,Non core
7796,25,Non core
1005,27,Non core
8794,47,Non core
9564,1,Non core
12513,6,Non core
13397,2,Non core
10310,43,Non core
12304,3,Non core
14105,2,Non core
14486,1,Non core
14071,1,Non core
14398,1,Non core
11027,1,Non core
13753,8,Non core
12231,28,Non core
14015,4,Non core
2340,750,Non core
7403,1,Non core
8473,1,Non core
10683,21,Non core
9726,1,Non core
12904,1,Non core
8642,44,Non core
11238,1,Non core
8861,12,Non core
9412,42,Non core
1821,8,Non core
8909,9,Non core
12857,11,Non core
7389,34,Non core
8046,5,Non core
13972,3,Non core
8856,1,Non core
11521,5,Non core
11127,3,Non core
13906,1,Non core
11776,1,Non core
13887,2,Non core
11448,1,Non core
13949,1,Non core
9533,316,Non core
10007,26,Non core
8067,2,Non core
8779,3,Non core
11638,8,Non core
13866,1,Non core
12970,3,Non core
11895,1,Non core
10106,25,Non core
13851,1,Non core
11678,3,Non core
11367,6,Non core
6770,3,Non core
13755,1,Non core
15042,1,Non core
5203,4,Non core
12483,2,Non core
9556,16,Non core
13761,2,Non core
13341,3,Non core
7082,1,Non core
1030,1812,Non core
1699,61,Non core
1999,2,Non core
12629,5,Non core
12840,3,Non core
13733,1,Non core
6728,7,Non core
13729,2,Non core
18981,1,Non core
8910,9,Non core
8651,51,Non core
8531,26,Non core
10429,1,Non core
1206,37,Non core
2531,10,Non core
9074,1,Non core
11380,1,Non core
12659,1,Non core
10777,49,Non core
13353,1,Non core
10626,54,Non core
2769,3,Non core
13291,1,Non core
13649,1,Non core
16142,1,Non core
13875,1,Non core
8874,175,Non core
12351,3,Non core
12747,1,Non core
2559,30,Non core
12473,1,Non core
11905,1,Non core
13965,1,Non core
5162,39,Non core
9454,26,Non core
7641,186,Non core
11203,2,Non core
10812,3,Non core
6971,42,Non core
14709,1,Non core
11939,3,Non core
9232,1,Non core
9680,13,Non core
12737,284,Non core
13466,1,Non core
13320,2,Non core
9062,72,Non core
12754,2,Non core
8685,10,Non core
7593,83,Non core
8517,6,Non core
8748,7,Non core
13308,18,Non core
9552,47,Non core
13024,2,Non core
5520,8,Non core
12377,1,Non core
8575,2,Non core
13375,2,Non core
6758,40,Non core
9219,4,Non core
12430,1,Non core
13401,1,Non core
2649,46,Non core
7138,81,Non core
7051,108,Non core
6944,389,Non core
12905,2,Non core
8293,12,Non core
9213,2,Non core
13279,1,Non core
7139,319,Non core
13079,2,Non core
10073,7,Non core
11204,4,Non core
11197,4,Non core
12703,1,Non core
6706,17,Non core
85,2,Non core
7439,6,Non core
12798,2,Non core
5208,21,Non core
10279,9,Non core
13309,5,Non core
13263,4,Non core
