is_cross,is_cross_service,Source_service,Target_service,lag,same_dev
True,True,,openstackansible,5.57,True
True,True,,,5.59,True
True,True,,openstackansible,5.57,True
True,True,,openstackansible,5.57,True
True,True,,openstackansible,5.57,True
True,True,,openstackansible,5.58,True
True,True,,openstackansible,5.59,True
False,False,monasca,monasca,1558.4,True
False,False,monasca,monasca,51.56,False
True,False,monasca,monasca,1710.04,False
True,False,monasca,monasca,100.08,True
True,False,tripleo,tripleo,0.09,True
True,False,tripleo,tripleo,23.79,True
True,True,requirements,ironic,0.32,True
True,True,heat,tripleo,507.16,True
True,False,openstackansible,openstackansible,30.91,True
True,False,openstackansible,openstackansible,49.61,True
True,True,,openstackansible,5.6,True
True,True,,openstackansible,5.59,True
True,False,openstackansible,openstackansible,20.38,True
True,False,openstackansible,openstackansible,1.68,True
True,True,,qualityassurance,0.01,True
True,True,puppetopenstack,tripleo,1.2,True
True,False,tripleo,tripleo,2542.01,True
True,False,tripleo,tripleo,0.0,True
True,True,,,0.0,True
True,True,,openstackansible,0.51,True
True,True,,openstackansible,18.3,True
True,False,tripleo,tripleo,0.05,True
True,True,,manila,0.0,True
False,False,kolla,kolla,1272.36,False
False,True,,,259.44,True
True,True,neutron,,2092.17,False
True,False,tripleo,tripleo,3773.22,True
True,False,tripleo,tripleo,3773.24,True
True,False,tripleo,tripleo,2.36,True
True,False,tripleo,tripleo,168.77,True
True,False,tripleo,tripleo,0.19,True
True,False,tripleo,tripleo,193.86,True
True,False,tripleo,tripleo,332.16,True
True,False,tripleo,tripleo,24.67,False
True,True,neutron,openstacksdk,5263.54,False
True,True,releasemanagement,mistral,38.76,False
True,False,neutron,neutron,814.23,True
False,False,ironic,ironic,174.06,True
True,True,telemetry,,0.04,True
True,True,,,0.06,True
True,True,releasemanagement,openstackansible,0.26,True
True,True,,qualityassurance,47.75,True
True,False,neutron,neutron,814.42,True
True,False,neutron,neutron,814.77,True
True,True,,technicalcommittee,0.0,True
True,True,,technicalcommittee,0.72,True
True,True,,technicalcommittee,0.01,True
True,True,,technicalcommittee,0.01,True
True,False,zun,zun,458.82,True
True,True,,,26.11,True
True,False,openstackansible,openstackansible,2.3,False
False,False,openstackansible,openstackansible,0.49,True
True,True,,openstackansible,0.17,False
False,True,,,391.65,True
True,False,tripleo,tripleo,0.03,True
True,False,tripleo,tripleo,7.77,True
False,False,zaqar,zaqar,56.06,True
True,False,neutron,neutron,765.09,True
True,False,neutron,neutron,56.47,True
True,False,neutron,neutron,929.72,False
True,True,nova,requirements,90.38,False
True,False,tripleo,tripleo,143.94,True
True,False,tripleo,tripleo,21.95,True
True,False,tripleo,tripleo,7.59,True
True,False,tripleo,tripleo,0.2,True
True,True,neutron,,0.06,True
True,False,heat,heat,113.3,True
True,False,tripleo,tripleo,214.57,True
True,False,tripleo,tripleo,20.52,True
True,False,tripleo,tripleo,117.77,True
False,False,cinder,cinder,1.08,True
True,False,tripleo,tripleo,3.99,True
True,True,qualityassurance,neutron,452.72,False
False,False,qualityassurance,qualityassurance,164.58,False
False,False,murano,murano,2.67,True
False,True,,,406.9,True
True,True,nova,openstackansible,307.56,True
True,False,tripleo,tripleo,0.33,True
True,True,oslo,,1406.97,False
False,False,trove,trove,206.64,True
True,False,neutron,neutron,0.14,True
True,False,tripleo,tripleo,957.01,True
True,False,tripleo,tripleo,0.1,True
True,False,tripleo,tripleo,73.24,True
False,False,kolla,kolla,982.33,True
True,True,,openstackansible,113.35,True
True,False,tripleo,tripleo,971.96,False
True,False,tripleo,tripleo,0.12,True
True,False,tripleo,tripleo,559.23,False
True,False,tripleo,tripleo,694.39,False
True,False,tripleo,tripleo,0.03,True
True,False,tripleo,tripleo,676.69,False
True,True,puppetopenstack,tripleo,74.63,False
True,True,puppetopenstack,tripleo,74.33,False
True,True,puppetopenstack,tripleo,505.89,False
True,True,,octavia,276.28,True
True,False,tripleo,tripleo,838.14,True
True,False,tripleo,tripleo,126.49,True
True,False,openstacksdk,openstacksdk,16.8,False
True,False,openstackchef,openstackchef,751.83,True
True,False,openstackchef,openstackchef,751.69,True
True,False,openstackchef,openstackchef,751.86,True
True,False,neutron,neutron,389.42,True
False,True,,,6792.75,False
False,True,,,6792.76,False
False,True,,,6792.15,False
True,True,puppetopenstack,tripleo,1.11,True
True,False,tripleo,tripleo,0.17,True
True,True,puppetopenstack,tripleo,361.98,True
True,True,puppetopenstack,tripleo,0.52,True
True,True,qualityassurance,nova,20.45,False
True,True,qualityassurance,nova,208.5,False
False,True,,,0.21,True
False,False,qualityassurance,qualityassurance,123.8,True
False,False,kolla,kolla,381.8,True
False,False,freezer,freezer,1219.55,False
False,False,freezer,freezer,490.78,False
True,False,tripleo,tripleo,18.57,True
False,True,,,23.35,False
True,False,neutron,neutron,0.35,True
True,False,tripleo,tripleo,169.35,True
True,True,,qualityassurance,2.76,True
True,True,releasemanagement,openstackansible,0.26,True
True,True,puppetopenstack,tripleo,74.75,False
True,True,puppetopenstack,tripleo,74.45,False
True,True,puppetopenstack,tripleo,506.01,False
True,True,qualityassurance,nova,186.21,True
True,True,qualityassurance,nova,1.84,True
True,True,puppetopenstack,tripleo,0.12,True
False,True,,,17.67,True
False,True,,,0.39,True
True,True,zaqar,,1.41,True
True,True,mistral,,228.29,True
True,False,tripleo,tripleo,1926.81,False
True,False,tripleo,tripleo,969.7,False
True,False,tripleo,tripleo,896.56,False
True,True,requirements,neutron,396.23,True
True,False,tripleo,tripleo,1702.8,True
True,False,tripleo,tripleo,0.67,True
True,False,tripleo,tripleo,1530.96,True
True,False,tripleo,tripleo,559.12,False
True,False,tripleo,tripleo,0.23,True
True,False,tripleo,tripleo,1253.39,True
True,False,tripleo,tripleo,558.97,False
True,False,tripleo,tripleo,117.69,True
True,True,puppetopenstack,tripleo,484.37,False
True,True,puppetopenstack,tripleo,484.68,False
True,True,puppetopenstack,tripleo,53.11,True
True,True,mistral,tacker,5.74,True
True,False,neutron,neutron,930.66,False
True,True,,octavia,2.9,False
True,True,,,812.11,True
True,True,nova,cinder,0.92,True
True,False,puppetopenstack,puppetopenstack,214.51,False
True,True,mistral,puppetopenstack,78.33,True
True,False,tripleo,tripleo,0.11,True
True,True,puppetopenstack,tripleo,67.89,True
True,True,,technicalcommittee,0.0,True
False,False,cinder,cinder,149.29,False
True,False,tripleo,tripleo,1700.49,True
True,False,tripleo,tripleo,0.27,True
True,False,tripleo,tripleo,0.39,True
True,True,,neutron,0.09,True
True,True,qualityassurance,neutron,169.34,False
True,False,tripleo,tripleo,2961.92,True
True,False,tripleo,tripleo,821.35,True
True,False,tripleo,tripleo,5.82,True
True,False,tripleo,tripleo,3728.99,True
True,False,tripleo,tripleo,1265.59,True
True,False,tripleo,tripleo,42.37,True
True,True,releasemanagement,openstackansible,1.48,True
True,True,releasemanagement,openstackansible,0.67,True
True,True,puppetopenstack,tripleo,0.01,True
True,True,puppetopenstack,tripleo,41.18,True
True,True,qualityassurance,,2341.07,True
True,True,qualityassurance,,3060.69,False
True,False,tripleo,tripleo,0.05,True
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,1402.9,True
True,False,neutron,neutron,1234.38,False
True,False,tripleo,tripleo,232.63,False
True,False,tripleo,tripleo,2.46,True
False,False,technicalcommittee,technicalcommittee,406.75,False
False,True,,,3.59,True
True,True,qualityassurance,neutron,0.27,True
True,False,cinder,cinder,1035.86,False
True,False,cinder,cinder,295.97,False
True,False,cinder,cinder,222.43,False
True,False,kolla,kolla,241.56,True
True,False,winstackers,winstackers,408.3,True
True,False,tripleo,tripleo,0.27,True
True,True,zun,,1.4,True
True,True,magnum,,790.04,True
True,True,magnum,,0.01,True
True,False,tripleo,tripleo,4.38,True
False,False,neutron,neutron,4.68,True
True,True,,neutron,2272.17,False
True,True,tempest,neutron,3.45,True
True,False,zun,zun,20.92,False
True,False,neutron,neutron,24.42,True
True,True,releasemanagement,neutron,3031.86,False
True,True,puppetopenstack,tripleo,361.84,True
True,True,puppetopenstack,tripleo,0.77,True
True,True,oslo,releasemanagement,0.17,True
True,True,,technicalcommittee,50.07,True
True,True,,technicalcommittee,50.07,True
True,True,,,1532.4,True
True,False,tripleo,tripleo,143.86,True
True,True,nova,tripleo,907.22,False
True,False,tripleo,tripleo,0.0,True
False,False,nova,nova,216.67,False
False,False,nova,nova,10.01,False
True,True,releasemanagement,requirements,0.46,True
True,True,releasemanagement,openstackansible,0.07,True
True,True,requirements,,676.06,True
True,True,keystone,,580.89,False
True,True,,releasemanagement,0.29,True
True,True,technicalcommittee,releasemanagement,1.77,True
True,True,,technicalcommittee,2.06,True
True,True,releasemanagement,ironic,0.04,True
True,True,,,2.56,False
True,False,tripleo,tripleo,170.89,True
True,False,tripleo,tripleo,0.95,True
True,False,tripleo,tripleo,25.2,True
True,False,tripleo,tripleo,160.27,False
False,False,kolla,kolla,85.29,True
True,True,,oslo,110.8,False
True,True,requirements,nova,5641.85,True
True,True,,tripleo,21.6,True
True,True,,requirements,0.28,True
True,True,telemetry,requirements,0.26,True
True,True,,requirements,0.13,True
False,False,qualityassurance,qualityassurance,6.75,True
True,False,tripleo,tripleo,14.62,True
True,False,tripleo,tripleo,0.41,True
True,False,tripleo,tripleo,0.07,True
True,False,tripleo,tripleo,93.42,True
True,True,puppetopenstack,tripleo,36.31,True
True,True,heat,tripleo,4.87,True
True,True,requirements,nova,3.55,True
True,True,,trove,0.0,True
True,True,,technicalcommittee,1.56,True
True,False,glance,glance,285.33,False
True,True,requirements,,0.06,True
True,False,tripleo,tripleo,0.05,True
True,False,tripleo,tripleo,185.47,False
True,True,requirements,oslo,0.0,True
False,False,manila,manila,0.82,True
True,True,,tripleo,0.04,True
False,False,kolla,kolla,349.33,True
True,True,,technicalcommittee,158.82,True
True,False,tripleo,tripleo,541.72,True
True,False,tripleo,tripleo,355.85,True
True,False,tripleo,tripleo,445.31,False
True,False,tripleo,tripleo,355.67,True
False,True,,,0.29,True
False,False,cinder,cinder,1489.68,True
True,True,puppetopenstack,tripleo,22.0,True
True,True,puppetopenstack,tripleo,19.17,True
True,False,tripleo,tripleo,0.23,True
False,False,qualityassurance,qualityassurance,1.92,True
False,False,openstackcharms,openstackcharms,192.29,False
False,False,manila,manila,0.68,True
True,False,tripleo,tripleo,0.16,True
True,True,releasemanagement,,214.08,False
False,True,,,256.26,True
False,True,,,15.74,False
True,True,releasemanagement,,0.39,True
True,False,neutron,neutron,0.49,True
True,True,,requirements,76.16,True
True,False,tripleo,tripleo,0.16,True
True,False,tripleo,tripleo,169.12,True
True,False,qualityassurance,qualityassurance,79.01,False
True,True,puppetopenstack,tripleo,10.56,True
True,True,puppetopenstack,tripleo,3133.16,False
True,False,tripleo,tripleo,185.42,False
True,False,tripleo,tripleo,0.0,True
True,True,puppetopenstack,tripleo,150.8,True
True,True,puppetopenstack,tripleo,1127.75,False
True,False,tripleo,tripleo,0.21,True
True,True,,technicalcommittee,2.6,True
True,True,nova,releasemanagement,0.87,True
True,True,releasemanagement,,1997.24,False
True,False,tripleo,tripleo,91.1,True
True,True,puppetopenstack,tripleo,1150.97,False
True,True,puppetopenstack,tripleo,127.58,False
True,False,winstackers,winstackers,1126.35,True
True,False,tripleo,tripleo,1052.95,False
True,False,tripleo,tripleo,1054.56,True
False,True,,,168.1,True
False,True,,,2249.16,False
True,False,tripleo,tripleo,2574.84,True
True,True,requirements,neutron,0.02,True
True,False,tripleo,tripleo,2863.4,True
True,False,tripleo,tripleo,76.57,True
True,False,tripleo,tripleo,169.33,True
True,False,tripleo,tripleo,0.04,True
True,False,tripleo,tripleo,0.26,True
True,True,puppetopenstack,tripleo,913.84,False
True,True,puppetopenstack,tripleo,275.98,False
True,True,puppetopenstack,tripleo,1137.17,False
False,False,ironic,ironic,7.72,True
True,False,tripleo,tripleo,618.83,True
True,False,tripleo,tripleo,738.58,True
True,False,tripleo,tripleo,2805.26,False
True,True,,,0.07,True
True,True,tempest,qualityassurance,16.5,True
True,False,manila,manila,1.32,True
True,False,tripleo,tripleo,248.81,True
True,True,releasemanagement,,1.14,True
False,False,barbican,barbican,5470.93,True
True,True,qualityassurance,neutron,2012.74,True
True,True,,,12.63,False
True,False,kolla,kolla,359.11,True
True,True,puppetopenstack,tripleo,484.6,False
True,True,puppetopenstack,tripleo,484.9,False
True,True,puppetopenstack,tripleo,53.34,True
True,False,tripleo,tripleo,118.97,True
True,True,puppetopenstack,tripleo,3.9,False
True,False,neutron,neutron,0.01,True
True,True,tempest,qualityassurance,702.0,True
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,90.96,True
True,False,openstackansible,openstackansible,86.08,False
True,False,openstackansible,openstackansible,86.08,False
True,False,openstackansible,openstackansible,95.09,True
True,True,qualityassurance,,6.39,True
False,True,,,2.43,False
False,True,,,2.43,False
False,True,,,3.03,False
True,True,,loci,0.03,True
True,False,openstackansible,openstackansible,6.92,False
True,False,openstackansible,openstackansible,6.93,False
True,False,openstackansible,openstackansible,2.08,True
True,True,openstacksdk,,1125.07,True
True,True,releasemanagement,openstackansible,0.24,True
True,True,releasemanagement,openstackansible,1.13,True
True,True,releasemanagement,openstackansible,0.23,True
True,False,tripleo,tripleo,142.62,False
True,False,tripleo,tripleo,319.39,True
True,False,tripleo,tripleo,2273.47,False
True,True,technicalcommittee,releasemanagement,113.46,False
True,True,technicalcommittee,releasemanagement,4.17,True
True,False,winstackers,winstackers,1799.75,True
True,True,puppetopenstack,tripleo,1189.29,True
True,True,puppetopenstack,tripleo,0.53,True
True,True,puppetopenstack,tripleo,861.71,False
True,True,technicalcommittee,,0.01,True
True,False,tripleo,tripleo,90.95,True
True,False,tripleo,tripleo,0.01,True
False,False,neutron,neutron,7500.77,True
False,False,neutron,neutron,215.08,True
True,True,,requirements,0.02,True
True,False,openstackchef,openstackchef,49.65,True
True,False,openstackchef,openstackchef,0.16,True
True,False,openstackchef,openstackchef,26.29,True
True,False,openstackchef,openstackchef,472.7,True
True,True,telemetry,,508.6,True
True,True,qualityassurance,tempest,215.06,True
True,True,oslo,nova,695.93,True
True,True,requirements,nova,948.71,False
False,False,manila,manila,0.33,True
True,True,,technicalcommittee,0.01,True
True,False,neutron,neutron,21.24,False
True,True,technicalcommittee,releasemanagement,4.17,True
False,False,qualityassurance,qualityassurance,184.47,True
True,True,qualityassurance,keystone,95.33,False
True,True,keystone,qualityassurance,359.91,False
False,False,manila,manila,0.27,True
True,True,,requirements,12.83,True
True,False,kolla,kolla,0.63,True
False,False,barbican,barbican,476.39,True
True,False,tripleo,tripleo,14.93,True
True,False,neutron,neutron,0.03,True
True,True,puppetopenstack,tripleo,0.01,True
True,True,puppetopenstack,tripleo,1954.27,False
True,True,puppetopenstack,tripleo,796.43,False
