id,changes,projects,age
12470,1,1,0
12429,1,1,0
8794,9,6,284
9586,1,1,0
8085,13,2,358
9223,26,11,223
10441,1,1,0
9680,7,3,73
11196,2,2,86
9587,2,1,6
10500,1,1,0
7071,2,1,10
9954,4,2,10
2976,23,6,521
12317,1,1,0
9113,27,2,174
10304,7,1,149
11831,2,1,13
5956,4,3,214
12244,1,1,0
9735,1,1,0
1216,154,2,1034
12314,1,1,0
7354,1,1,0
9409,8,4,212
9536,38,32,105
4325,13,3,677
5489,2,2,542
6706,7,2,524
9094,7,3,196
9331,47,6,225
7309,10,2,438
9645,14,8,173
12209,1,1,0
12122,1,1,0
7934,2,1,339
11796,1,1,0
11370,1,1,0
10901,1,1,0
11990,1,1,0
12148,1,1,0
2559,9,2,518
11996,1,1,0
11868,1,1,0
11994,1,1,0
12143,1,1,0
11986,1,1,0
11989,1,1,0
8282,9,7,261
8844,15,4,258
12086,1,1,0
11893,2,1,8
8475,1,1,0
11962,1,1,0
9129,5,1,218
10110,54,12,150
9407,32,24,165
7317,16,1,306
12067,1,1,0
9294,2,2,226
11667,6,1,24
7718,2,1,0
12044,1,1,0
12059,1,1,0
7116,5,3,378
8967,10,4,188
10018,18,5,152
10182,1,1,0
1981,7,3,925
10880,8,4,49
10956,3,1,82
11414,1,1,0
7145,2,2,446
11982,2,1,0
11980,1,1,0
11983,1,1,0
11995,1,1,0
11958,1,1,0
11998,1,1,0
11961,1,1,0
11960,1,1,0
11981,1,1,0
11993,1,1,0
11964,1,1,0
11992,1,1,0
11959,1,1,0
11978,1,1,0
10626,16,2,95
11894,1,1,0
8019,1,1,0
1228,12,3,1039
2846,3,3,475
11787,2,2,0
10739,1,1,0
10185,2,1,4
9449,19,7,189
10048,1,1,0
6993,2,2,49
9411,1,1,0
8861,4,3,162
9355,27,1,145
9544,1,1,0
11399,5,1,29
9755,3,2,42
7701,14,4,377
11829,1,1,0
8499,1,1,0
8255,3,3,144
11780,1,1,0
8429,7,1,196
10966,9,1,62
10789,2,2,0
11754,1,1,0
10973,2,2,62
9832,1,1,0
6198,124,4,564
7639,2,1,47
10209,1,1,0
9214,16,10,190
9275,40,7,196
8784,6,3,95
11413,1,1,0
8622,14,5,203
6061,1,1,0
8887,2,2,31
10200,11,3,107
8237,1,1,0
9013,2,2,0
8350,2,2,96
9972,1,1,0
7916,5,4,314
4458,67,35,664
11666,1,1,0
11422,1,1,0
7434,1,1,0
11253,2,1,32
11639,1,1,0
11457,5,2,12
10663,2,2,48
11495,2,1,7
6944,56,2,321
11568,1,1,0
8930,41,2,230
2170,11,5,852
9987,2,2,107
11489,3,2,7
5639,8,4,56
11097,1,1,0
6377,1,1,0
7752,3,2,318
9958,4,1,91
9429,3,1,133
10041,1,1,0
9608,5,4,19
7689,27,7,297
10181,3,2,4
7537,7,2,367
9992,1,1,0
8107,4,2,195
10069,1,1,0
10967,2,2,28
10138,1,1,0
10277,11,4,76
7355,7,3,117
11408,1,1,0
9046,3,2,179
11396,1,1,0
917,24,3,810
11383,1,1,0
11381,1,1,0
951,10,6,635
11327,1,1,0
11345,4,1,2
11377,1,1,0
2560,9,4,799
11266,1,1,0
5300,21,8,518
6699,6,5,465
7850,7,2,325
11240,3,2,12
9122,5,4,150
11254,2,1,9
7817,14,5,317
7364,2,1,79
10461,1,1,0
10163,2,2,49
11321,1,1,0
10976,1,1,0
9225,13,4,151
8982,1,1,0
7236,37,10,234
8253,1,1,0
7602,2,2,152
11280,1,1,0
7996,116,20,289
6156,35,5,472
11256,1,1,0
10378,5,3,69
9205,2,1,17
11246,1,1,0
9412,5,3,146
11239,1,1,0
11232,1,1,0
9333,1,1,0
9768,1,1,0
7915,6,5,306
11007,1,1,0
191,21,2,937
10301,3,2,68
7389,23,3,356
438,3,2,279
8839,46,4,179
11135,7,1,2
10351,2,1,56
11117,1,1,0
3,1092,62,859
11132,3,3,0
7506,1,1,0
10005,1,1,0
10945,4,1,13
7975,7,4,287
7629,19,4,348
8408,27,3,239
10466,1,1,0
10998,2,2,7
8075,1,1,0
10521,3,2,7
9868,1,1,0
11044,2,1,3
7190,1,1,0
9376,1,1,0
10909,1,1,0
10000,16,2,72
9415,16,6,133
8660,5,1,210
10839,2,1,14
10217,3,1,21
8596,2,2,213
4375,136,50,650
447,156,6,897
9933,3,1,80
7529,1,1,0
10847,3,1,4
8790,1,1,0
7750,4,1,206
7808,69,11,291
8497,3,1,198
7349,35,3,337
10807,1,1,0
10179,7,2,27
9956,1,1,0
10722,1,1,0
10421,2,1,38
1603,28,1,910
7532,10,4,316
494,37,5,910
5652,54,11,543
8378,2,1,53
7909,12,7,269
971,5,3,430
9485,3,1,69
7802,4,1,287
9360,1,1,0
10784,1,1,0
10865,1,1,0
9431,6,2,67
10094,2,1,0
10269,6,3,26
10427,1,1,0
10773,2,1,2
6800,21,2,285
9774,2,1,0
9718,4,2,82
9698,7,1,19
1333,3,2,53
7150,17,1,203
10605,3,3,4
8047,32,3,247
10356,4,1,27
8136,1,1,0
10802,1,1,0
8746,1,1,0
10106,5,2,23
4601,43,4,610
10569,1,1,0
10283,5,1,35
10479,6,2,20
10524,1,1,0
10790,1,1,0
7815,1,1,0
8832,2,1,13
7642,26,10,277
10752,2,2,0
9014,6,3,138
8432,4,2,195
10619,2,1,4
9899,1,1,0
7282,9,3,236
9347,3,1,33
8163,4,2,228
9811,5,2,10
9313,6,2,109
10655,3,1,3
10203,10,1,36
9130,2,1,4
9391,1,1,0
10476,2,1,12
8340,1,1,0
10362,1,1,0
7395,20,2,308
7411,5,2,306
9328,1,1,0
10545,1,1,0
10145,2,2,33
10646,1,1,0
6743,17,6,257
10504,1,1,0
10571,1,1,0
8229,20,11,224
8439,2,2,182
10434,1,1,0
10492,5,2,7
10592,1,1,0
6616,1,1,0
10480,1,1,0
6799,4,2,391
7113,1,1,0
8278,9,6,192
10575,1,1,0
10212,3,2,16
10006,1,1,0
5410,5,1,551
10104,1,1,0
10544,1,1,0
10541,1,1,0
9483,2,2,54
2109,2,2,488
9894,8,5,31
6624,13,5,396
7736,1,1,0
4120,24,4,670
7744,2,2,4
8962,1,1,0
10444,1,1,0
8254,4,1,213
10478,1,1,0
1441,23,6,903
9520,12,2,84
10272,1,1,0
8754,1,1,0
10010,1,1,0
9560,27,17,56
6859,37,6,370
7220,22,5,279
7358,2,1,7
6603,3,3,382
7572,1,1,0
8180,2,2,32
9731,1,1,0
10412,1,1,0
9991,1,1,0
5,120,8,933
7040,23,3,302
7906,2,1,6
9922,2,1,15
7948,9,1,173
1119,10,4,572
6844,1,1,0
9744,1,1,0
9073,2,1,46
5259,5,2,424
5586,122,6,499
7283,1,1,0
9173,8,2,67
10253,1,1,0
8263,1,1,0
7737,25,1,234
9069,16,3,73
7627,2,1,148
9689,2,1,0
9272,10,6,91
10251,1,1,0
9344,1,1,0
7324,2,1,2
9277,1,1,0
8311,5,4,102
8494,5,3,18
8944,56,4,109
10113,1,1,0
6902,2,1,265
9719,3,1,44
8545,2,1,126
8486,4,2,120
2934,32,12,676
9743,1,1,0
7051,17,5,150
9473,1,1,0
9908,1,1,0
7289,10,6,58
8641,52,12,131
8625,5,1,146
7482,5,3,258
7688,1,1,0
7393,10,3,271
9808,1,1,0
4726,19,3,546
10015,1,1,0
8309,3,2,161
9980,1,1,0
5678,13,3,472
2323,2,2,1
6582,8,3,373
8293,10,3,76
143,14,3,879
7884,9,3,124
9907,2,2,3
9950,1,1,0
9949,1,1,0
6966,1,1,0
8607,10,3,105
9339,1,1,0
9910,1,1,0
901,1,1,0
7714,8,3,181
8823,2,1,99
9489,1,1,0
9840,1,1,0
7625,4,1,218
9861,1,1,0
9839,1,1,0
8067,2,2,176
8955,1,1,0
6823,37,4,206
9777,1,1,0
7039,13,1,233
7895,4,2,146
8228,2,2,157
9761,1,1,0
9475,4,1,26
2401,41,4,608
7163,1,1,0
6483,1,1,0
7676,13,7,196
9765,1,1,0
6971,25,3,219
9783,1,1,0
8262,3,1,147
1049,3,2,78
9742,1,1,0
8865,36,4,83
7799,1,1,0
8718,2,1,81
2453,3,2,455
8240,1,1,0
8649,1,1,0
9694,1,1,0
9083,1,1,0
9090,2,2,11
8057,3,3,165
8336,3,2,4
9554,2,1,6
8689,5,2,101
9220,1,1,0
5682,1,1,0
9164,1,1,0
9707,1,1,0
6722,102,21,233
7541,4,2,2
8692,1,1,0
9685,1,1,0
9692,1,1,0
9663,1,1,0
9653,1,1,0
9532,2,1,5
9283,1,1,0
8315,2,2,132
2589,9,5,25
4200,5,4,574
9628,1,1,0
8304,14,1,128
9620,1,1,0
9583,1,1,0
112,40,11,746
6704,7,2,23
2096,14,2,395
9565,3,3,1
9310,1,1,0
8286,15,5,54
706,75,11,811
8401,9,5,117
6857,2,2,200
9300,4,3,11
9388,1,1,0
8105,2,1,0
5706,2,1,0
7500,14,4,204
9308,1,1,0
9386,1,1,0
8826,3,2,65
9528,1,1,0
2202,1,1,0
9446,3,1,5
7794,8,4,171
7064,1,1,0
9124,6,1,5
5162,10,5,309
6265,2,2,366
625,1,1,0
8808,3,3,59
9167,1,1,0
9206,1,1,0
9324,1,1,0
7838,5,3,154
8732,18,1,43
2674,6,2,104
8928,1,1,0
9259,1,1,0
7503,1,1,0
8231,1,1,0
5222,18,1,189
9036,1,1,0
6578,3,1,151
9271,1,1,0
6950,3,1,241
9233,1,1,0
6739,2,1,38
6657,3,2,65
9224,1,1,0
7842,4,1,128
9128,1,1,0
8510,3,2,40
9202,1,1,0
9183,1,1,0
6461,8,1,256
6943,99,1,237
7992,10,3,74
9143,2,1,0
9127,1,1,0
9119,3,1,0
9071,1,1,0
7504,2,2,81
8933,2,1,15
6736,1,1,0
6758,9,5,98
6604,26,3,256
8810,1,1,0
8426,5,3,55
9065,1,1,0
8138,1,1,0
9049,1,1,0
8939,1,1,0
7516,1,1,0
7322,3,1,65
8979,1,1,0
8921,2,2,7
6170,1,1,0
6473,4,3,266
8983,1,1,0
8452,1,1,0
8743,4,1,21
8926,1,1,0
8634,1,1,0
7913,4,1,22
6880,3,1,44
6684,3,3,154
8791,2,1,15
7741,1,1,0
7238,1,1,0
5902,1,1,0
7753,5,2,86
7937,3,1,99
8869,1,1,0
8740,3,2,0
8380,9,3,35
8618,1,1,0
8437,2,2,46
7917,1,1,0
7399,15,2,145
8783,1,1,0
4277,33,7,422
8217,5,3,62
2388,1,1,0
7531,9,2,111
1782,17,4,401
595,22,1,429
8758,1,1,0
8730,1,1,0
8321,3,2,40
236,18,3,712
8729,1,1,0
8495,6,2,19
7708,14,6,95
6493,35,5,260
7980,2,1,0
1475,10,5,658
8101,1,1,0
6845,3,1,36
7138,6,2,97
7507,1,1,0
8638,1,1,0
7029,4,1,53
6948,9,3,91
936,1,1,0
8585,1,1,0
519,2,2,572
8128,9,3,29
8570,1,1,0
927,5,3,660
8568,1,1,0
8481,1,1,0
8511,2,1,4
7981,1,1,0
8536,1,1,0
7441,5,3,22
8142,1,1,0
8528,1,1,0
7576,1,1,0
6850,21,6,33
1267,71,15,666
2069,16,4,259
8375,1,1,0
1132,605,20,744
8501,1,1,0
736,2,1,367
8133,7,1,34
7511,1,1,0
7727,6,2,72
838,9,3,558
8469,1,1,0
6872,1,1,0
8291,1,1,0
7924,2,2,28
8458,3,2,0
7447,5,2,94
7731,2,1,40
6939,8,1,154
8301,2,2,10
8442,1,1,0
8436,2,2,0
8421,4,3,0
7201,2,1,44
6540,3,2,205
8407,1,1,0
8403,1,1,0
8230,1,1,0
8162,1,1,0
8397,1,1,0
7839,2,1,0
8395,1,1,0
8396,1,1,0
7831,1,1,0
8386,1,1,0
1150,1,1,0
8100,1,1,0
4234,4,3,244
7162,6,1,49
8368,1,1,0
8185,2,1,19
8241,2,1,10
7231,7,3,55
4175,1,1,0
8110,1,1,0
8341,1,1,0
7302,9,3,71
7758,1,1,0
7929,2,1,25
4919,14,3,334
8277,1,1,0
8275,1,1,0
7780,5,3,50
8009,1,1,0
7890,5,2,36
5971,8,2,251
7837,4,2,40
8118,1,1,0
7060,4,2,72
6414,42,10,226
8191,1,1,0
7993,2,1,0
8095,1,1,0
4108,23,1,267
6992,6,2,131
7090,1,1,0
6641,1,1,0
7094,10,2,54
6798,9,2,158
1952,9,2,198
8081,1,1,0
8088,1,1,0
7952,4,2,13
8079,1,1,0
7502,1,1,0
6945,1,1,0
7707,1,1,0
7025,1,1,0
2634,25,8,482
7712,1,1,0
8034,1,1,0
7028,6,2,72
5499,6,3,226
2140,26,2,554
6828,4,4,130
7870,4,3,13
7243,1,1,0
8020,1,1,0
794,5,1,625
7994,1,1,0
6602,1,1,0
7891,2,1,2
2400,1,1,0
7991,1,1,0
7616,4,3,14
6997,1,1,0
7306,5,1,8
7954,1,1,0
7490,1,1,0
7943,1,1,0
7748,1,1,0
7919,1,1,0
7551,1,1,0
7088,1,1,0
6847,9,1,33
6575,2,2,0
7740,3,1,2
7881,1,1,0
4693,11,2,134
7869,1,1,0
7577,2,1,0
7208,2,1,20
7819,1,1,0
1085,1,1,0
1636,6,2,348
7696,2,2,6
6539,4,1,143
4598,47,5,317
2349,1,1,0
7284,1,1,0
4419,22,2,168
7457,2,1,28
6073,5,2,122
7739,1,1,0
7724,1,1,0
6470,1,1,0
7547,1,1,0
7690,1,1,0
7675,2,2,0
7655,3,2,3
4303,3,3,316
7239,3,1,6
7667,1,1,0
7632,2,1,0
7657,1,1,0
882,6,3,23
7598,1,1,0
7628,1,1,0
7578,1,1,0
1828,4,1,55
6912,2,2,72
6724,11,7,99
2998,1,1,0
6369,62,6,153
6760,14,3,102
7540,1,1,0
4284,5,2,291
1160,2,1,171
7408,1,1,0
1711,77,5,553
6495,3,2,52
7270,2,1,4
6761,10,2,88
209,82,10,623
7452,1,1,0
6999,4,1,25
7327,1,1,0
6972,1,1,0
7436,1,1,0
2697,13,2,355
6640,1,1,0
6715,1,1,0
7421,1,1,0
7375,1,1,0
7228,1,1,0
7348,1,1,0
2439,7,3,429
2949,2,2,48
6949,3,1,40
6686,3,1,86
7224,2,1,1
7314,1,1,0
192,2,2,1
1627,67,2,559
6810,1,1,0
7277,3,2,2
7281,1,1,0
7176,1,1,0
7266,1,1,0
7255,1,1,0
1395,10,4,533
2332,2,2,40
1822,7,1,48
7115,1,1,0
6,67,9,551
2654,47,2,397
7169,1,1,0
7067,1,1,0
1794,8,1,470
1857,1,1,0
931,3,2,401
7123,1,1,0
5718,2,2,24
7045,4,1,9
6390,2,1,13
221,8,1,497
4184,10,4,94
864,5,1,468
7054,1,1,0
2226,2,1,444
6237,3,1,112
6791,1,1,0
6690,6,2,26
6588,5,2,40
6656,1,1,0
385,71,9,559
6921,3,1,0
2238,29,1,387
6655,2,2,0
1075,11,3,512
5889,6,1,21
6888,1,1,0
6455,6,1,67
6887,1,1,0
6871,1,1,0
5177,1,1,0
6682,1,1,0
6832,1,1,0
6749,1,1,0
6759,3,1,6
2804,5,1,43
6756,1,1,0
6751,1,1,0
6750,1,1,0
6592,1,1,0
6747,1,1,0
6745,1,1,0
1835,1,1,0
5201,1,1,0
6636,1,1,0
1586,4,2,126
4634,4,1,68
642,17,6,485
6565,2,2,7
1699,20,6,259
6679,1,1,0
6630,1,1,0
6625,1,1,0
6443,2,1,37
306,2,2,82
5983,1,1,0
5400,2,1,2
6594,1,1,0
6574,2,1,0
1175,8,4,230
5240,3,1,7
2264,3,3,259
186,4,2,21
2681,3,2,266
543,41,1,411
6374,1,1,0
6496,1,1,0
4405,8,2,188
2847,3,2,21
2754,2,2,279
6457,1,1,0
5969,1,1,0
5622,1,1,0
4987,12,5,131
3093,1,1,0
2043,9,3,19
1998,60,6,366
5061,1,1,0
6289,1,1,0
6270,2,1,0
5520,3,1,58
1177,21,1,56
740,2,2,1
1257,8,1,259
335,6,3,428
2185,5,1,87
5727,3,2,39
2470,1,1,0
5704,8,6,42
6144,1,1,0
4411,4,4,34
436,2,2,260
5464,2,2,5
5676,1,1,0
6059,2,1,1
5995,2,2,0
2322,3,3,77
4940,1,1,0
5960,1,1,0
5713,1,1,0
2477,3,2,5
4214,4,3,165
1512,1,1,0
5408,4,2,39
4116,1,1,0
2535,35,2,249
5574,3,1,30
1136,3,1,330
1749,8,2,29
5200,2,1,11
452,2,2,154
1003,1,1,0
602,1,1,0
5271,2,1,11
1904,10,2,116
1322,11,2,395
427,1,1,0
4582,3,2,9
4630,13,1,19
5383,1,1,0
1770,1,1,0
2561,2,1,1
5311,6,1,7
5472,1,1,0
1468,2,2,170
5434,1,1,0
553,1,1,0
1176,4,1,96
5456,1,1,0
1731,1,1,0
2095,1,1,0
5291,14,14,3
5063,10,9,14
1071,9,3,106
2974,1,1,0
5436,1,1,0
4567,16,1,62
4938,2,1,22
1205,94,10,301
1742,2,1,61
4302,10,1,92
4129,1,1,0
4950,4,2,30
4531,2,1,20
5090,3,2,8
2459,3,1,190
4148,3,2,97
5123,1,1,0
531,1,1,0
4983,1,1,0
2575,1,1,0
4126,3,1,40
2585,1,1,0
941,3,2,294
4381,8,1,33
2458,33,2,121
4112,1,1,0
1155,103,9,289
1188,3,1,62
4482,1,1,0
557,1,1,0
357,10,2,116
2174,8,1,189
2201,1,1,0
4435,3,1,7
1801,7,4,197
4353,1,1,0
4326,2,1,6
154,5,2,212
2883,8,2,37
4193,1,1,0
2907,2,1,11
4211,2,1,0
3076,1,1,0
3124,1,1,0
2383,13,1,105
2624,1,1,0
3102,1,1,0
2822,2,2,9
2135,14,2,83
3032,5,1,6
3016,1,1,0
2214,2,1,107
579,1,1,0
2510,3,2,60
1184,3,1,48
1814,5,4,72
2662,1,1,0
1456,35,5,186
1943,5,1,13
512,3,1,171
631,2,2,0
233,51,4,177
271,36,5,192
2672,2,2,17
2081,1,1,0
2814,2,1,0
998,27,1,167
1783,10,4,59
1419,7,3,34
1108,1,1,0
1226,4,1,21
70,1,1,0
2640,1,1,0
2660,1,1,0
2646,1,1,0
551,2,1,148
2384,1,1,0
1972,1,1,0
845,15,2,32
2487,1,1,0
2486,4,1,1
2325,4,2,3
2443,5,1,0
1427,1,1,0
2405,1,1,0
1850,1,1,0
2093,1,1,0
1836,2,1,41
34,6,2,33
2315,1,1,0
1806,6,2,31
2282,1,1,0
2240,1,1,0
8,76,2,148
1549,8,1,43
1958,5,1,34
1616,2,1,27
1073,4,1,10
1861,3,1,18
1394,2,1,0
751,1,1,0
711,1,1,0
2005,1,1,0
1761,3,1,14
1362,1,1,0
1635,3,2,12
1792,2,1,0
1657,1,1,0
1631,11,1,8
1172,1,1,0
961,2,2,5
1610,4,1,1
449,3,1,1
