Source,Target
822848,822428
822857,822428
816549,822055
822056,822055
822907,822712
823268,823266
821002,822362
823503,822598
787541,819679
601336,795358
822998,823003
821415,822943
821415,822942
822935,822930
756279,756939
774685,775011
784379,784381
783720,783784
705164,659536
756341,755320
742103,742104
613078,739536
775638,774150
754125,754084
720705,727067
775684,778163
731109,731080
616608,616947
617522,616947
486156,486604
821841,821842
822784,822785
822681,822680
822045,815761
813268,819385
813268,819384
801231,801426
785623,782855
823128,823136
823128,823134
823128,823133
539359,518201
823128,823127
822848,822791
822857,822791
822911,822912
821415,822911
821695,823088
822998,822063
822998,822899
800787,800792
822901,822902
427970,560052
544691,536453
394632,419768
698849,698663
813268,819386
813268,819383
811242,811520
822412,822411
798821,797450
747450,747460
808748,808577
818603,822317
809622,809621
813008,813039
821632,800727
694300,694542
816991,821951
820511,821595
822412,822094
820507,820508
819648,816895
816894,816895
801584,802679
822230,821087
822230,822240
822230,822231
821806,821935
818859,818860
822212,822213
822230,820407
820857,822113
820942,822113
820669,820671
820666,820667
806558,807310
820663,820664
732821,734307
589899,589840
814845,814851
814850,814851
820985,820987
732821,734283
732821,734315
732821,734249
732821,734241
732821,734301
732821,734229
732821,734233
732821,734235
732821,734292
732821,734308
732821,734311
732821,734314
732821,734230
732821,734300
732821,734294
732821,734296
732821,734290
732821,734310
732821,734299
732821,734309
732821,734298
732821,734319
732821,734248
732821,734316
732821,734232
732821,734313
732821,734243
732821,734242
732821,734253
732821,734288
732821,734254
732821,734251
732821,734239
732821,734285
732821,734238
732821,734284
732821,734286
732821,734289
732821,734250
732821,734281
732821,734252
732821,734282
732821,734295
732821,734256
732821,734264
732821,734259
732821,734279
732821,734265
732821,734266
732821,734261
732821,734267
732821,734269
732821,734268
831866,821406
816855,821804
820270,821804
810782,821804
815143,821804
815750,821804
819123,821804
819697,821804
820056,821804
820511,821597
811733,815898
821528,821538
732821,734245
732821,734280
820511,821596
820511,821593
800577,821511
732821,734236
732821,734312
816211,817341
789868,790929
821170,821171
799712,799332
820195,820286
815838,804980
818725,804980
820511,820408
815855,820185
815294,820680
819109,808502
796059,790899
820458,820459
820857,807880
820942,807880
719696,719698
819876,821001
817933,808503
821096,821097
780616,780617
819424,821251
819424,820223
819818,819856
818060,818061
812369,812428
818529,812428
818518,812428
810332,820458
818529,812369
807880,820861
817560,817564
817936,817734
816958,817108
801455,816669
696580,691833
670232,670233
815294,820099
820404,820405
819424,820235
819300,819802
819298,819802
820008,819802
820010,819861
820192,819861
820417,819861
820010,820447
820192,820447
820417,820447
797823,816453
797823,816452
816103,816323
816403,816323
797823,816455
816103,816325
806819,806812
817161,818222
819424,820220
819424,820222
819424,820229
819424,820225
820100,820020
820094,820020
819424,820237
819424,820238
819326,819331
819814,819867
819424,820234
819424,820226
819424,820240
819424,820230
819424,820228
819424,820236
819424,820233
819424,820227
819424,820242
819424,820231
819424,820232
819424,820239
819424,820241
819402,819264
787712,787714
819413,819432
819431,819432
819413,819415
819431,819415
819424,820224
819424,820243
819300,819810
819298,819810
813553,816760
819814,819863
815294,815265
819814,819859
820110,819859
807069,818902
819814,819823
819814,819821
819814,819825
819814,819854
819897,819854
819814,819860
819897,819860
817384,817385
819814,819877
818532,818533
819304,817714
813767,813888
819814,819824
819814,819866
819814,819858
819814,819864
819814,819852
819300,819800
819298,819800
819814,819874
819814,819826
819814,819878
819814,819853
819814,819875
819814,819871
819814,819862
817913,817914
819814,819869
819814,819870
819814,819820
819814,819865
819814,819872
819814,819873
819814,819855
819814,819857
819814,819829
819814,819851
819814,819827
819814,819822
819814,819828
819814,819850
819814,819868
818736,818734
819300,819805
819298,819805
819300,819795
819298,819795
819300,819791
819298,819791
819300,819304
819298,819304
818820,818794
818794,818354
658126,658128
818813,818820
821441,816613
804523,804988
801470,806254
818837,818838
815686,815687
818355,815687
818740,819670
814177,816009
735829,736103
819589,818822
815632,817250
819474,819484
644508,644474
819359,819478
819402,819377
818674,817390
818553,818554
817998,818000
818740,817132
817997,819036
813268,813266
819055,818614
818687,818688
779892,786669
817231,815670
641205,634588
818577,818733
817507,817511
818735,817024
817472,813249
804982,804984
787541,783623
708844,709438
814177,816008
814177,816013
738520,738521
818394,817019
778753,778719
740831,746172
815869,815868
817271,817245
818449,818458
817505,817509
813006,813011
815682,815684
743798,739639
817831,818482
818118,818065
803867,805879
777343,777345
817505,817507
817836,818081
815633,817221
818461,818511
817799,817688
817831,813811
816955,816959
798721,798747
802616,818376
810261,810260
804523,814765
825229,816969
817672,817673
817772,817636
326681,331840
769480,816988
817179,817180
816313,817775
817685,817799
817836,818080
817836,818050
817799,816831
816313,817651
812617,811242
811242,811521
817505,817510
817306,817446
817465,817553
811742,811402
817502,817505
817765,817773
777443,665155
815093,665155
815007,815224
815849,815224
816857,815224
805239,813048
796842,795548
817256,817255
814560,814776
814000,814568
814001,814568
817560,817562
816473,815633
817685,816835
815632,816675
815518,810878
814536,814537
816317,815632
815631,815632
816394,816398
815631,816316
488247,512473
804054,804055
696693,696695
797614,799996
798514,799996
507726,503140
815891,815721
815721,815892
810332,809961
813933,813930
801455,806890
796481,796525
816975,816182
825229,815909
816312,815956
813404,812588
816318,816321
811392,811442
814597,814603
810496,809749
810325,809749
813793,813794
816305,816394
761463,750619
810672,810264
810256,810672
739992,740106
713140,785676
816136,813877
813138,816344
813137,816344
813602,813584
813087,813089
813585,813141
816230,816301
815940,814889
815540,815537
814560,814535
810962,806562
815650,806562
805238,805244
805637,815952
809168,805637
806284,815695
814000,814001
815113,814001
809486,806284
815007,815835
815849,815835
815204,814946
815198,815203
817836,815202
815548,815550
815458,813841
815518,813841
811014,811035
813602,813582
761285,761286
804801,804882
797823,804070
797823,800956
769480,769542
813602,813583
812657,812658
813600,813601
815891,803610
815721,803613
823298,815201
782362,813957
794351,794352
797069,698450
814757,814824
814559,814560
814407,814569
813585,815275
813585,815274
815147,815178
815147,815179
815172,815174
815148,815176
815172,815176
815147,815177
815173,815177
815148,815152
815148,815173
815172,815173
815147,815172
815147,815148
815139,815147
815137,815147
815171,815147
814234,815171
815139,815171
815137,815171
814234,815137
814235,815137
814234,815139
814235,815139
814234,814235
813654,813619
814271,814277
811484,810786
811741,810786
805456,805452
787822,805452
806187,805452
784212,807348
812736,812611
794610,811784
814407,814714
814845,814849
814849,814850
814126,814199
794610,811782
813138,813139
813137,813139
806819,808177
794610,811783
813585,813138
814816,814605
814757,814639
811555,812456
814400,813975
813854,813852
802054,802793
813969,814137
813777,813782
807083,807273
809289,813981
809289,813980
811015,813202
800291,800293
800280,800291
813765,813766
809289,813979
811742,813945
807014,807111
811742,811985
800577,800580
760438,760671
741204,742856
812506,812963
35977,813931
813585,813137
814052,814063
814059,814063
814057,814059
814051,814061
814051,814062
814052,814058
814057,814058
814051,814060
814051,814057
814052,814056
814051,814052
813953,814051
814032,814051
814035,814051
813952,814035
814032,814035
813952,813953
814032,813953
813952,814032
813950,813952
813958,813961
797450,796612
803489,796612
807790,807800
808081,808110
812654,812655
809289,813974
799188,799190
813719,813720
813718,813719
811536,812270
813709,813721
810134,810132
813766,813209
813765,813208
835671,813377
813198,813099
813679,813680
813722,813738
815204,813194
815198,813177
817836,813169
811195,811199
815248,810942
813573,813558
32615,781761
813198,813569
813198,813568
813572,813573
812167,812137
675386,619756
823298,813167
813299,813176
811195,811201
810202,810059
805732,811539
813573,812401
812506,812962
813572,812390
811195,811197
805989,805991
597600,598170
597600,597725
813572,813147
816732,810792
811194,811200
806283,801409
812506,812964
812506,812961
812399,812402
797124,797127
785305,803915
803911,803915
812389,813013
35907,811995
812391,812392
812925,812392
803152,799960
812506,812511
812441,812506
764251,776789
809012,809011
804220,804223
812338,812307
812414,812416
807771,807717
392415,391385
811194,811196
811531,811534
756365,761103
807657,807316
811194,811198
809463,809469
809462,809468
805373,781239
350919,342655
184584,548970
623981,332050
805245,805240
812092,812142
762503,769979
464331,464255
798067,798069
812020,812208
810083,810157
810048,810157
807571,806681
812189,811331
812350,812351
791276,808931
802629,802550
802629,802630
782878,782798
782878,782879
749441,768519
812203,812202
791276,808927
35934,812157
807257,808056
808055,808056
811188,808056
810182,809313
812249,812252
812253,812254
815862,810791
811977,807689
810048,810011
811096,810170
810249,812139
791276,808932
759855,809443
808537,808984
808537,808539
799072,799073
773021,773034
807414,808811
805213,811190
811787,811973
811481,811473
766635,766533
761783,761785
761949,761952
761028,761774
752677,752679
756535,756536
651585,651587
744807,744962
744364,741580
807025,810514
811117,811118
807908,807414
794610,791976
791083,811530
807703,810962
807879,810962
785305,803911
811348,811489
811348,811480
811348,811490
809463,809471
809462,809470
811303,811117
811015,811466
811014,811465
811188,811176
795773,809171
810976,810582
807344,810168
807679,810578
788411,773870
805213,805217
810947,810855
805575,806565
806924,810682
806924,810587
806924,810586
807703,798642
807879,798642
809463,809465
804416,805978
798700,800902
809462,809464
763500,799619
810082,810083
808601,808059
808607,808059
808595,808059
808507,808059
808506,808059
808505,808059
808504,808059
808589,808059
809217,808059
808657,808059
808656,808059
808658,808059
808663,808059
808659,808059
808661,808059
808662,808059
808857,808059
809370,808059
809229,808059
809371,808059
809372,808059
809375,808059
809373,808059
809412,808059
809499,808059
809506,808059
809505,808059
809536,808059
809559,808059
809558,808059
809557,808059
809556,808059
809555,808059
809554,808059
809553,808059
809620,808059
809560,808059
809627,808059
809638,808059
809653,808059
809652,808059
809641,808059
808583,808059
808024,807869
808028,807869
809463,809467
809462,809466
805957,805960
805957,805958
805637,810346
809959,809960
809960,809963
804951,804953
809168,809170
809884,809426
809982,809986
802305,807440
781571,804272
799408,799409
802305,807434
802305,807439
802305,807438
802305,807430
802305,807429
802305,807433
802305,807441
802305,807437
802305,807432
802305,807444
741802,809883
806170,806146
808576,808848
774505,774507
774497,774743
802413,802453
808511,807214
807709,791486
807838,807837
806888,804848
805655,804112
803868,803869
796832,787955
802999,809193
798009,809144
808715,806124
779992,780228
779992,780247
793161,792830
787343,787344
777428,777435
779361,777435
774392,774394
774424,773413
761463,775106
501810,736990
765067,764953
755382,755513
763056,763050
760323,760360
802305,807442
808650,808651
802305,807436
740465,746676
753403,758443
755607,739457
755312,755336
709066,709134
750629,746997
720705,723876
731704,723876
745560,738925
746521,738925
792839,738925
746524,738925
704192,738925
746976,738925
746173,738925
558887,738925
746530,738925
746182,738925
746184,738925
747727,738925
746186,738925
436526,738925
738445,739076
723539,716518
716236,716360
710442,710444
795773,797979
807014,807558
808083,808084
798009,807494
802305,807431
805952,805953
802305,807435
805330,803622
805691,803622
808650,805987
