Number,is_same_dev,Churn,Revisions,Duration,Label,Project_type
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
611628,Same,3,1.0,116.33,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612317,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612319,Same,3,1.0,23.86,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612320,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612321,Same,3,1.0,23.85,C-I,Source
612322,Same,3,1.0,2.01,C-I,Source
612322,Same,3,1.0,2.01,C-I,Source
612322,Same,3,1.0,2.01,C-I,Source
612322,Same,3,1.0,2.01,C-I,Source
612322,Same,3,1.0,2.01,C-I,Source
612322,Same,3,1.0,2.01,C-I,Source
612335,Same,3,1.0,23.82,C-I,Source
612335,Same,3,1.0,23.82,C-I,Source
612335,Same,3,1.0,23.82,C-I,Source
612335,Same,3,1.0,23.82,C-I,Source
612335,Same,3,1.0,23.82,C-I,Source
612337,Same,3,1.0,23.8,C-I,Source
612337,Same,3,1.0,23.8,C-I,Source
612337,Same,3,1.0,23.8,C-I,Source
612337,Same,3,1.0,23.8,C-I,Source
612338,Same,3,1.0,23.81,C-I,Source
612338,Same,3,1.0,23.81,C-I,Source
612338,Same,3,1.0,23.81,C-I,Source
612339,Same,3,1.0,23.79,C-I,Source
612339,Same,3,1.0,23.79,C-I,Source
612340,Same,3,1.0,23.79,C-I,Source
533118,Different,220,1.0,151.68,C-I,Source
533118,Different,220,1.0,151.68,C-I,Source
278033,Same,14,2.0,338.18,C-I,Source
278033,Same,14,2.0,338.18,C-I,Source
742758,Different,1,2.0,681.85,C-I,Source
747365,Same,1,1.0,287.39,C-I,Source
322221,Same,58,1.0,67.06,C-I,Source
322797,Same,58,1.0,1.14,C-I,Source
849691,Different,121,5.0,191.8,C-I,Source
850556,Different,121,1.0,102.37,C-I,Source
850557,Different,121,1.0,102.36,C-I,Source
850558,Different,121,1.0,102.36,C-I,Source
850992,Same,121,1.0,51.13,C-I,Source
850996,Same,121,3.0,753.87,C-I,Source
42954,Same,24,3.0,38.68,C-I,Source
42954,Same,24,3.0,38.68,C-I,Source
42955,Same,25,2.0,128.49,C-I,Source
40958,Same,12,4.0,523.9,C-I,Source
40958,Same,12,4.0,523.9,C-I,Source
40958,Same,12,4.0,523.9,C-I,Source
40958,Same,12,4.0,523.9,C-I,Source
40971,Same,22,3.0,468.19,C-I,Source
40971,Same,22,3.0,468.19,C-I,Source
40971,Same,22,3.0,468.19,C-I,Source
40972,Same,23,4.0,469.49,C-I,Source
40972,Same,23,4.0,469.49,C-I,Source
44288,Same,37,1.0,62.21,C-I,Source
536060,Same,25,1.0,18.82,C-I,Source
536548,Different,25,2.0,18.39,C-I,Source
10867,Different,207,2.0,33.32,C-I,Source
777220,Different,2,1.0,20.11,C-I,Source
777220,Different,2,1.0,20.11,C-I,Source
777220,Different,2,1.0,20.11,C-I,Source
121028,Same,174,4.0,3007.36,C-I,Source
121028,Same,174,4.0,3007.36,C-I,Source
121032,Same,19,1.0,765.67,C-I,Source
53652,Same,42,3.0,141.94,C-I,Source
792201,Same,1,1.0,1511.08,C-I,Source
792201,Same,1,1.0,1511.08,C-I,Source
792201,Same,1,1.0,1511.08,C-I,Source
792201,Same,1,1.0,1511.08,C-I,Source
792201,Same,1,1.0,1511.08,C-I,Source
792202,Same,1,1.0,113.63,C-I,Source
792202,Same,1,1.0,113.63,C-I,Source
792202,Same,1,1.0,113.63,C-I,Source
792202,Same,1,1.0,113.63,C-I,Source
792203,Same,1,1.0,712.1,C-I,Source
792203,Same,1,1.0,712.1,C-I,Source
792203,Same,1,1.0,712.1,C-I,Source
792204,Same,1,1.0,254.09,C-I,Source
792204,Same,1,1.0,254.09,C-I,Source
792206,Same,1,1.0,138.74,C-I,Source
43916,Different,145,7.0,141.59,C-I,Source
308186,Same,2,2.0,3.15,C-I,Source
308275,Same,2,1.0,2.23,C-I,Source
28730,Same,2,1.0,0.63,C-I,Source
28730,Same,2,1.0,0.63,C-I,Source
28730,Same,2,1.0,0.63,C-I,Source
28730,Same,2,1.0,0.63,C-I,Source
28730,Same,2,1.0,0.63,C-I,Source
28730,Same,2,1.0,0.63,C-I,Source
28730,Different,2,1.0,0.63,C-I,Source
28732,Same,2,1.0,0.75,C-I,Source
28732,Same,2,1.0,0.75,C-I,Source
28732,Same,2,1.0,0.75,C-I,Source
28732,Same,2,1.0,0.75,C-I,Source
28732,Same,2,1.0,0.75,C-I,Source
28732,Different,2,1.0,0.75,C-I,Source
28733,Same,2,1.0,0.75,C-I,Source
28733,Same,2,1.0,0.75,C-I,Source
28733,Same,2,1.0,0.75,C-I,Source
28733,Same,2,1.0,0.75,C-I,Source
28733,Different,2,1.0,0.75,C-I,Source
28740,Same,2,1.0,0.0,C-I,Source
28740,Same,2,1.0,0.0,C-I,Source
28740,Same,2,1.0,0.0,C-I,Source
28740,Different,2,1.0,0.0,C-I,Source
28741,Same,2,1.0,0.9,C-I,Source
28741,Same,2,1.0,0.9,C-I,Source
28743,Same,2,1.0,1.37,C-I,Source
28743,Different,2,1.0,1.37,C-I,Source
29391,Different,2,1.0,0.17,C-I,Source
34586,Different,3,2.0,20.19,C-I,Source
727648,Same,69,1.0,682.52,C-I,Source
734899,Same,69,1.0,27.08,C-I,Source
580661,Different,52,5.0,579.4,C-I,Source
583454,Same,23,3.0,286.82,C-I,Source
57994,Same,328,3.0,74.62,C-I,Source
57994,Same,328,3.0,74.62,C-I,Source
57999,Same,2,4.0,73.96,C-I,Source
824550,Different,13,3.0,669.21,C-I,Source
828692,Different,13,1.0,22.45,C-I,Source
828830,Same,13,1.0,3.05,C-I,Source
828831,Same,13,4.0,107.33,C-I,Source
256016,Different,173,17.0,120.03,C-I,Source
231700,Same,8,3.0,3.43,C-I,Source
231709,Different,41,8.0,718.63,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776339,Same,4,1.0,194.37,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776340,Same,34,3.0,147.93,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776341,Same,129,15.0,678.06,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776342,Same,30,7.0,679.14,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776343,Same,15,4.0,509.18,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776344,Same,15,2.0,148.43,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776345,Same,57,3.0,513.58,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776346,Same,29,6.0,699.54,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776347,Same,15,2.0,148.8,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776348,Same,7,1.0,194.33,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776349,Same,7,1.0,194.32,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776350,Same,33,3.0,149.43,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776351,Same,13,2.0,148.42,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776352,Same,59,2.0,148.32,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776353,Same,4,1.0,204.97,C-I,Source
776354,Same,4,1.0,204.97,C-I,Source
776354,Same,4,1.0,204.97,C-I,Source
776354,Same,4,1.0,204.97,C-I,Source
776354,Same,4,1.0,204.97,C-I,Source
776354,Same,4,1.0,204.97,C-I,Source
776354,Same,4,1.0,204.97,C-I,Source
776355,Same,13,1.0,529.37,C-I,Source
776355,Same,13,1.0,529.37,C-I,Source
776355,Same,13,1.0,529.37,C-I,Source
776355,Same,13,1.0,529.37,C-I,Source
776355,Same,13,1.0,529.37,C-I,Source
776356,Same,14,2.0,648.93,C-I,Source
776356,Same,14,2.0,648.93,C-I,Source
776356,Same,14,2.0,648.93,C-I,Source
776356,Same,14,2.0,648.93,C-I,Source
776358,Same,15,2.0,148.52,C-I,Source
776358,Same,15,2.0,148.52,C-I,Source
776358,Same,15,2.0,148.52,C-I,Source
776359,Same,7,1.0,204.98,C-I,Source
776359,Same,7,1.0,204.98,C-I,Source
776360,Same,43,5.0,679.12,C-I,Source
814536,Same,1,2.0,365.08,C-I,Source
817102,Same,1,1.0,54.95,C-I,Source
817103,Same,1,1.0,5.11,C-I,Source
817104,Same,1,1.0,5.11,C-I,Source
704833,Same,23,33.0,1983.27,C-I,Source
53816,Different,3,1.0,9.72,C-I,Source
53816,Different,3,1.0,9.72,C-I,Source
54021,Different,3,1.0,590.75,C-I,Source
54021,Different,3,1.0,590.75,C-I,Source
72664,Different,3,1.0,406.5,C-I,Source
724287,Same,87,4.0,22.9,C-I,Source
7829,Different,6,2.0,89.85,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206669,Same,2,1.0,6.17,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206670,Same,2,1.0,7.46,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206671,Same,2,1.0,6.15,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206672,Same,2,1.0,6.14,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206673,Same,2,1.0,5.05,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206674,Same,2,1.0,59.28,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206675,Same,2,1.0,6.16,C-I,Source
206676,Same,2,1.0,20.6,C-I,Source
206676,Same,2,1.0,20.6,C-I,Source
206676,Same,2,1.0,20.6,C-I,Source
206676,Same,2,1.0,20.6,C-I,Source
206676,Same,2,1.0,20.6,C-I,Source
206676,Same,2,1.0,20.6,C-I,Source
206677,Same,2,1.0,6.07,C-I,Source
206677,Same,2,1.0,6.07,C-I,Source
206677,Same,2,1.0,6.07,C-I,Source
206677,Same,2,1.0,6.07,C-I,Source
206677,Same,2,1.0,6.07,C-I,Source
206681,Same,2,3.0,2998.51,C-I,Source
206681,Same,2,3.0,2998.51,C-I,Source
206681,Same,2,3.0,2998.51,C-I,Source
206681,Same,2,3.0,2998.51,C-I,Source
207220,Same,2,1.0,40.17,C-I,Source
207220,Same,2,1.0,40.17,C-I,Source
207220,Same,2,1.0,40.17,C-I,Source
207734,Same,2,1.0,18.61,C-I,Source
207734,Same,2,1.0,18.61,C-I,Source
207735,Same,2,1.0,129.57,C-I,Source
525744,Different,66,2.0,4504.44,C-I,Source
525756,Different,66,2.0,1201.19,C-I,Source
826982,Same,1,1.0,251.08,C-I,Source
826982,Same,1,1.0,251.08,C-I,Source
826984,Same,1,1.0,0.45,C-I,Source
46617,Same,2,1.0,4.94,C-I,Source
275232,Different,191,2.0,2.65,C-I,Source
275328,Different,191,1.0,22.2,C-I,Source
293037,Same,2,2.0,15.49,C-I,Source
215917,Same,5893,20.0,2493.64,C-I,Source
850184,Same,517,16.0,1207.91,C-I,Source
29567,Same,8,2.0,128.0,C-I,Source
545889,Same,62,1.0,3.82,C-I,Source
224460,Different,219,14.0,8524.31,C-I,Source
102342,Same,3,1.0,492.84,C-I,Source
102342,Same,3,1.0,492.84,C-I,Source
102342,Same,3,1.0,492.84,C-I,Source
102342,Same,3,1.0,492.84,C-I,Source
102353,Same,55,5.0,912.97,C-I,Source
102353,Same,55,5.0,912.97,C-I,Source
102353,Same,55,5.0,912.97,C-I,Source
102355,Same,8,6.0,1035.71,C-I,Source
102355,Same,8,6.0,1035.71,C-I,Source
102358,Same,3,5.0,1403.51,C-I,Source
611115,Different,27,4.0,146.42,C-I,Source
611165,Same,27,1.0,144.98,C-I,Source
28021,Same,4,2.0,341.58,C-I,Source
28021,Same,4,2.0,341.58,C-I,Source
28021,Same,4,2.0,341.58,C-I,Source
28021,Same,4,2.0,341.58,C-I,Source
28022,Same,8,1.0,164.07,C-I,Source
28022,Same,8,1.0,164.07,C-I,Source
28022,Same,8,1.0,164.07,C-I,Source
28024,Same,45,3.0,298.82,C-I,Source
28024,Same,45,3.0,298.82,C-I,Source
28025,Same,4,1.0,0.0,C-I,Source
188859,Different,10,1.0,1650.19,C-I,Source
710499,Different,8,1.0,64.71,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125829,Same,2,1.0,2.32,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125830,Same,2,1.0,2.31,C-I,Source
125831,Same,2,1.0,2.36,C-I,Source
125831,Same,2,1.0,2.36,C-I,Source
125831,Same,2,1.0,2.36,C-I,Source
125831,Same,2,1.0,2.36,C-I,Source
125831,Same,2,1.0,2.36,C-I,Source
125831,Same,2,1.0,2.36,C-I,Source
125832,Same,2,1.0,2.32,C-I,Source
125832,Same,2,1.0,2.32,C-I,Source
125832,Same,2,1.0,2.32,C-I,Source
125832,Same,2,1.0,2.32,C-I,Source
125832,Same,2,1.0,2.32,C-I,Source
125833,Same,2,1.0,2.33,C-I,Source
125833,Same,2,1.0,2.33,C-I,Source
125833,Same,2,1.0,2.33,C-I,Source
125833,Same,2,1.0,2.33,C-I,Source
125834,Same,2,1.0,2.47,C-I,Source
125834,Same,2,1.0,2.47,C-I,Source
125834,Same,2,1.0,2.47,C-I,Source
125835,Same,2,1.0,2.43,C-I,Source
125835,Same,2,1.0,2.43,C-I,Source
125836,Same,2,1.0,2.42,C-I,Source
30696,Same,13,2.0,2.56,C-I,Source
776332,Same,7,1.0,194.36,C-I,Source
776332,Same,7,1.0,194.36,C-I,Source
776332,Same,7,1.0,194.36,C-I,Source
776332,Same,7,1.0,194.36,C-I,Source
776333,Same,17,2.0,148.39,C-I,Source
776333,Same,17,2.0,148.39,C-I,Source
776333,Same,17,2.0,148.39,C-I,Source
776334,Same,17,2.0,148.4,C-I,Source
776334,Same,17,2.0,148.4,C-I,Source
776335,Same,4,1.0,509.15,C-I,Source
677969,Different,34,4.0,1269.53,C-I,Source
352837,Same,33,1.0,226.82,C-I,Source
352837,Different,33,1.0,226.82,C-I,Source
352841,Different,33,2.0,1085.75,C-I,Source
357566,Different,33,1.0,492.29,C-I,Source
388205,Different,24,4.0,11.08,C-I,Source
388496,Same,8,1.0,0.56,C-I,Source
388499,Same,2,1.0,1.4,C-I,Source
157738,Same,123,11.0,477.53,C-I,Source
403262,Same,5,3.0,91.47,C-I,Source
403262,Same,5,3.0,91.47,C-I,Source
403263,Same,6,2.0,89.7,C-I,Source
404210,Same,6,1.0,2.17,C-I,Source
190864,Different,110,1.0,128.12,C-I,Source
520176,Same,3,4.0,1.71,C-I,Source
520180,Same,3,2.0,1.58,C-I,Source
209581,Same,194,49.0,10061.85,C-I,Source
237643,Same,105,11.0,684.41,C-I,Source
751882,Different,14,2.0,217.76,C-I,Source
753963,Same,14,1.0,30.78,C-I,Source
631363,Same,911,61.0,14099.02,C-I,Source
678053,Same,3,1.0,3544.82,C-I,Source
