Path,length,all_abandoned,is_cross,lag,is_cross_service,team_size
"[22771, 22772, 22773, 22711, 22712, 22714]",6,False,True,145.78,True,6
"[23832, 23833, 23738]",3,False,True,107.27,True,3
"[214560, 224837]",2,False,True,702.29,True,2
"[286208, 286209, 286210, 286212, 286213, 286215, 286216, 285832, 285834, 285835, 286218, 286221, 286222, 286219, 285836, 286225, 286226, 286227, 286200, 286201, 286202, 286204, 286205, 286206, 286207]",25,False,True,23.4,True,14
"[77944, 77943]",2,False,True,0.04,True,2
"[637259, 637461]",2,False,True,59.85,True,2
"[77906, 66507]",2,False,True,1183.78,True,2
"[40880, 40881, 40883, 40879]",4,False,True,0.03,True,2
"[187673, 212538, 212483]",3,False,True,1725.04,True,2
"[7806, 9903]",2,False,True,1265.42,True,2
"[22080, 22081, 22117, 22218, 22186, 22137, 22078, 22079]",8,False,True,66.73,True,7
"[186796, 181964, 181916]",3,False,True,432.91,True,2
"[387697, 331889, 387853]",3,False,True,2864.59,True,2
"[83566, 83287]",2,False,True,15.86,True,2
"[443976, 447810, 447798, 447807]",4,False,True,271.3,True,2
"[178614, 175479]",2,False,True,210.57,True,2
"[775738, 775739]",2,False,True,0.0,True,2
"[106025, 105233]",2,False,True,67.1,True,2
"[49186, 51025, 51026, 51027, 51028]",5,False,True,220.2,True,4
"[164045, 164046, 164048, 164049, 164050, 164051, 164052, 164053, 164054]",9,False,True,0.33,True,9
"[667114, 667158]",2,False,True,2.63,True,2
"[254193, 270325]",2,False,True,1059.71,True,2
"[83739, 82786, 83686, 79304, 83689, 76458, 74315, 84090, 83738]",9,False,True,983.37,True,6
"[775818, 775819, 775820]",3,False,True,0.0,True,3
"[108640, 113047]",2,False,True,420.98,True,2
"[141425, 141427, 141428]",3,False,True,0.05,True,2
"[751288, 751287, 750896, 750903]",4,False,True,30.18,True,2
"[145004, 178591]",2,False,True,2731.15,True,2
"[373418, 373426, 373421, 373423]",4,False,True,0.12,True,2
"[13017, 11365]",2,False,True,736.15,True,2
"[11400, 11429]",2,False,True,6.54,True,2
"[224932, 219924, 219929, 219931, 219934]",5,False,True,360.01,True,3
"[56667, 59597, 59599]",3,False,True,416.98,True,3
"[170932, 127159]",2,False,True,4305.75,True,2
"[139178, 139186, 139179, 139791]",4,False,True,36.75,True,3
"[722176, 722177, 722173, 722175]",4,False,True,0.13,False,2
"[40033, 39590]",2,False,True,50.27,True,2
"[118683, 118685, 118686, 118687, 118690, 118692, 118694, 118695, 118698, 118964, 118965, 118838, 118715, 118716, 118717, 118719, 118720, 120514, 118722, 118724, 118725, 118726, 118727, 118728, 118729, 118858, 118730, 118732, 118731, 118734, 118735, 118736, 118723, 118761, 119658, 118763]",36,False,True,170.03,True,12
"[24228, 24198, 24199, 24200, 24201, 24202, 24204, 24206, 24207, 24208, 24313]",11,False,True,21.22,True,8
"[142064, 142061, 142063]",3,False,True,0.01,True,2
"[682897, 682343]",2,False,True,50.11,True,2
"[337766, 324670]",2,False,True,791.47,True,2
"[82361, 82356]",2,False,True,0.97,True,2
"[23649, 23727, 23730, 23731, 23732]",5,False,True,16.94,True,2
"[340136, 340138, 340139, 340108]",4,False,True,5.61,True,2
"[291907, 291910, 291911, 291912, 291913, 291917, 291887, 291890, 291891, 291892, 291895, 291896, 291897, 291899]",14,False,True,1.16,True,12
"[299257, 299258, 299261, 299254]",4,False,True,0.06,True,2
"[72487, 71981, 71982, 71983, 71985, 71986, 72437]",7,False,True,72.85,True,3
"[130784, 130785, 130786, 130787, 130788, 130789, 130790, 130791, 130793, 130794, 130779, 130781, 130782, 130783]",14,False,True,0.13,True,2
"[145570, 146565, 146568, 146549, 146555]",5,False,True,116.44,True,3
"[341088, 214493]",2,False,True,7881.28,True,2
"[35280, 35281, 35279, 35295]",4,False,True,100.04,True,3
"[687528, 686888]",2,False,True,95.69,True,2
"[48160, 48161, 48162, 47911, 48158]",5,False,True,27.13,True,4
"[284222, 262007]",2,False,True,1393.76,True,2
"[396288, 397934, 406068, 386670]",4,False,True,1171.52,True,2
"[11344, 13018]",2,False,True,740.52,True,2
"[7040, 9909]",2,False,True,1816.2,True,2
"[52656, 50145, 51762]",3,False,True,261.56,True,2
"[48132, 48133, 48134, 48135, 48136, 48137, 48138, 48139, 48142, 48031]",10,False,True,8.79,True,8
"[20124, 20125]",2,False,True,0.03,True,2
"[635570, 635557]",2,False,True,0.7,True,2
"[573200, 573474, 573188]",3,False,True,14.0,True,2
"[80004, 80005, 80006, 71589, 80009, 71612, 79998]",7,False,True,816.66,True,5
"[44258, 44743]",2,False,True,102.33,True,2
"[202641, 205683, 205686]",3,False,True,196.38,True,2
"[136888, 136889]",2,False,True,0.01,True,2
"[194616, 194658, 194623]",3,False,True,1.43,True,2
"[66977, 66983]",2,False,True,1.29,True,2
"[707424, 707425, 706786, 706784, 706785, 706626, 707422, 707423]",8,False,True,114.89,True,2
"[92456, 72683, 230349, 90079]",4,False,True,14346.31,True,2
"[40960, 40961, 40962, 40964, 40966, 40967, 40968, 40959]",8,False,True,0.11,True,8
"[159464, 159467]",2,False,True,0.15,True,2
"[52289, 50738, 50740, 50741, 50742, 50744, 50746, 50747]",8,False,True,177.69,True,7
"[172484, 172486, 168999]",3,False,True,262.99,True,2
"[28544, 25824, 28531, 26606]",4,False,True,885.26,True,4
"[104490, 104511]",2,False,True,1.27,True,2
"[223283, 139798]",2,False,True,6775.11,True,2
"[394721, 404404, 404302]",3,False,True,520.53,True,2
"[453784, 387361, 379817, 364829]",4,False,True,5166.1,True,2
"[128400, 128403, 128405, 117157, 117158, 117159, 117160, 117161, 117162, 117163, 117164, 117165, 117166, 117167, 117170, 117171, 117176, 117177, 117178, 117180, 117181, 117182, 117183, 122479, 120566]",25,False,True,1160.78,True,2
"[139796, 212535]",2,False,True,6000.53,True,2
"[42529, 173898]",2,False,True,14515.89,True,2
"[36488, 39591]",2,False,True,510.45,True,2
"[633616, 631076]",2,False,True,312.93,True,2
"[337768, 375610, 192618]",3,False,True,11140.91,True,2
"[129957, 129958]",2,False,True,0.01,True,2
"[234152, 234161, 234155, 234157]",4,False,True,0.27,True,2
"[452776, 469993]",2,False,True,1421.82,True,2
"[8478, 9911]",2,False,True,812.87,True,2
"[13016, 11028]",2,False,True,884.44,True,2
"[20941, 20942, 20943, 20944, 20945, 20946]",6,False,True,3.53,True,6
"[9904, 7828]",2,False,True,1235.88,True,2
"[163080, 178605]",2,False,True,1194.02,True,2
"[737364, 753263]",2,False,True,2197.71,True,2
"[67449, 99754, 83085, 99822]",4,False,True,3517.09,True,2
"[246298, 375611, 337767]",3,False,True,7470.21,True,2
"[101799, 101097, 94666, 94891, 96943, 96944, 94770, 100414]",8,False,True,780.92,True,2
"[690347, 690335]",2,False,True,0.13,True,2
"[320570, 293938, 291733]",3,False,True,1778.5,True,2
"[92673, 92665, 92666, 92668, 92669, 92670, 92671]",7,False,True,0.11,True,4
"[142619, 141932]",2,False,True,49.2,True,2
"[73408, 73414, 73416, 73398, 73402, 73403, 73404, 73405]",8,False,True,1.0,True,8
"[170931, 160751]",2,False,True,821.63,True,2
"[49285, 49287, 49266, 52120, 49275, 49277, 49278]",7,False,True,352.65,True,6
"[220581, 211670]",2,False,True,575.71,True,2
"[212480, 190178, 189308, 189717]",4,False,True,1581.02,True,2
"[217712, 217716, 217719]",3,False,True,0.21,True,2
"[98864, 98868]",2,False,True,0.3,True,2
"[34227, 33406]",2,False,True,151.5,True,2
"[366976, 366977, 366980, 366981, 366982, 366984, 366985, 366987, 366988, 367568, 367569, 367570, 367572, 367573, 367574, 367575, 367576, 367577, 367578, 367579, 367580, 367582, 366966, 366967, 366970, 366975]",26,False,True,22.15,True,14
"[91041, 91044, 91047, 91049, 91053, 91054, 91055, 91057, 91067, 91068, 91069, 91070, 91454, 91457, 91074, 91075, 91076, 91073, 91080, 90968]",20,False,True,33.61,True,13
"[109700, 109701, 109702, 112182, 115963]",5,False,True,640.65,True,2
"[129168, 128947]",2,False,True,17.97,True,2
"[246299, 340958]",2,False,True,5715.57,True,2
"[637284, 637286, 637298, 640090, 637851, 640092, 640093, 637247]",8,False,True,310.08,True,3
"[270355, 270356, 270358, 270362, 270363, 270365, 270369, 270370, 270372, 270373, 270375, 270376, 270377, 270378, 270379, 270380, 270381, 270384, 270385, 270386, 270387, 270388, 270389, 270390, 270391, 270392, 270393, 270394, 270395, 270396, 270397, 270401, 270402, 270403, 270404, 270405, 270149]",37,False,True,6.58,True,19
"[63338, 55699, 37798, 42695]",4,False,True,3704.59,True,2
"[192617, 192633, 218987, 192667]",4,False,True,1807.48,True,2
"[9902, 7390]",2,False,True,1534.67,True,2
"[276155, 276198]",2,False,True,1.68,True,2
"[283021, 283023]",2,False,True,0.39,True,2
"[26787, 26788, 26789, 26790, 26792, 26795]",6,False,True,1.03,True,6
"[40450, 40752, 40754, 40755, 40756, 40758, 40760]",7,False,True,29.8,True,5
"[667417, 655123]",2,False,True,1516.71,True,2
"[416672, 393901]",2,False,True,1462.66,True,2
"[212479, 194141, 194070, 194071]",4,False,True,1248.97,True,2
"[47271, 47208, 47276, 46096, 45496]",5,False,True,289.76,True,4
"[40746, 40747, 40749, 40286]",4,False,True,48.97,True,4
"[25344, 7710, 26770, 25342, 25343]",5,False,True,7751.4,True,3
"[86368, 86370, 86371, 86502, 109992, 109993, 90096, 85750, 87032, 86554, 86587, 86940]",12,False,True,2684.77,True,5
"[199769, 217918]",2,False,True,1198.11,True,2
"[95749, 95753, 95690, 95691, 95692, 95693, 95694, 95695, 95696, 95697, 95698, 95699, 91344]",13,False,True,648.58,True,7
"[20937, 20938, 20939, 20940]",4,False,True,1.47,True,4
"[12520, 12481]",2,False,True,18.01,True,2
"[234401, 234403, 234407, 234441, 234410, 234390, 234392, 234393, 234395, 234397]",10,False,True,2.35,True,8
"[26752, 26761, 26755, 26749]",4,False,True,1.66,True,4
"[49190, 51029, 51030, 51031, 51032, 51033, 51034, 51035, 51036, 51037]",10,False,True,220.22,True,7
"[176249, 176435, 169267, 178543]",4,False,True,692.88,True,2
"[8056, 9907]",2,False,True,1097.3,True,2
"[12577, 12503]",2,False,True,22.81,True,2
"[12567, 11255]",2,False,True,612.88,True,2
"[193200, 193226, 193183]",3,False,True,1.74,True,2
"[102053, 102055, 102057, 102058, 102059, 102061, 102065, 102066, 102067]",9,False,True,1.3,True,9
"[396349, 396813]",2,False,True,30.85,True,2
"[62208, 62209, 62210, 62211, 62212, 61473, 61482, 61486, 61487, 61490, 61493, 61494, 61496, 61497, 61498, 61499, 61500, 61501, 61503, 61506, 61507, 42178, 61511, 61512, 62202, 62203, 62204, 62205, 62206, 62207]",30,False,True,2911.44,True,7
"[62126, 62127, 52502, 52503, 52504, 52505, 52506, 52507]",8,False,True,1373.43,True,8
"[12434, 12396]",2,False,True,10.29,True,2
"[142753, 142754]",2,False,True,0.01,True,2
"[126592, 126594, 126052, 126665, 126699, 125458, 118452, 126047]",8,False,True,839.87,True,2
"[56992, 56993, 56994]",3,False,True,0.03,True,3
"[148980, 220614]",2,False,True,5425.96,True,2
"[577028, 577029]",2,False,True,0.0,True,2
"[71240, 71241, 24075, 71238]",4,False,True,7939.99,True,3
"[129716, 129719]",2,False,True,0.04,True,2
"[826983, 826986, 826987, 826988, 826989]",5,False,True,0.0,True,4
"[30697, 31196, 30695]",3,False,True,74.4,True,2
"[139558, 139559, 139560, 139561, 139562, 139563, 139564, 139565, 139566, 139549]",10,False,True,0.46,True,10
"[462376, 474062]",2,False,True,984.01,True,2
"[82154, 75014]",2,False,True,701.39,True,2
"[199978, 197666, 200389]",3,False,True,205.07,True,2
"[40284, 40750]",2,False,True,49.0,True,2
"[71225, 72924, 72665, 71473]",4,False,True,169.51,True,2
"[66680, 66980]",2,False,True,28.15,True,2
"[288431, 299234, 299246, 288439]",4,False,True,620.9,True,2
"[12569, 11311]",2,False,True,590.64,True,2
"[28543, 26605, 25823]",3,False,True,885.26,True,3
"[672056, 672173, 659678]",3,False,True,1606.88,True,2
"[617836, 852006]",2,False,True,32645.11,True,2
"[12866, 12863]",2,False,True,0.01,True,2
"[142482, 142474]",2,False,True,0.19,True,2
"[454284, 454290, 454292, 454293, 454294, 454295, 454297, 454298, 454299, 454301, 454303, 457405, 457406, 457407, 457408, 457409, 457410, 457411, 457412, 457413, 457415]",21,False,True,270.48,True,4
"[7889, 9906]",2,False,True,1167.7,True,2
"[206984, 206986, 206990]",3,False,True,0.23,True,2
