Source,Target,Source_repo,Target_repo,when_identified,is_cross,is_cross_service,is_source_bot,is_target_bot,Source_service,Target_service,same_dev,worked_revisions
457989,457985,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.05,True,False,0,0,tripleo,tripleo,True,12
458027,450303,openstack/tripleo-common,openstack/tripleo-heat-templates,547.29,True,False,0,0,tripleo,tripleo,True,16
458033,457688,openstack/puppet-tripleo,openstack/tripleo-heat-templates,20.52,True,False,0,0,tripleo,tripleo,True,1
458033,460555,openstack/puppet-tripleo,openstack/tripleo-heat-templates,25.27,True,False,0,0,tripleo,tripleo,True,2
458103,455477,openstack/trove,openstack/trove,206.64,False,False,0,0,trove,trove,True,7
458145,451648,openstack/freezer-api,openstack/freezer-api,490.78,False,False,0,0,freezer,freezer,False,8
458166,456166,openstack/ironic,openstack/ironic,174.06,False,False,0,0,ironic,ironic,True,29
458192,457875,openstack/cinder,openstack/devstack,12.35,True,True,0,0,cinder,qualityassurance,False,3
458208,458641,openstack/heat,openstack/tripleo-heat-templates,1342.95,True,True,0,0,heat,tripleo,True,8
458250,458261,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,True,1
458308,526217,openstack/octavia,openstack/python-octaviaclient,150.16,True,False,0,0,octavia,octavia,False,5
458503,458504,openstack/puppet-tripleo,openstack/tripleo-heat-templates,386.85,True,False,0,0,tripleo,tripleo,True,3
458504,460237,openstack/tripleo-heat-templates,openstack/puppet-tripleo,245.45,True,False,0,0,tripleo,tripleo,True,5
458581,453014,openstack/requirements,openstack/neutron,396.23,True,True,0,0,requirements,neutron,True,20
458586,458785,openstack/osc-lib,openstack/python-openstackclient,1.72,True,False,0,0,openstacksdk,openstacksdk,False,3
458592,456408,openstack/devstack,openstack/nova,186.21,True,True,0,0,qualityassurance,nova,True,1
458592,458843,openstack/devstack,openstack/nova,0.0,True,True,0,0,qualityassurance,nova,False,1
458605,458606,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,True,1
458671,450842,openstack/tripleo-common,openstack/tripleo-heat-templates,558.97,True,False,0,0,tripleo,tripleo,False,7
458671,458673,openstack/tripleo-common,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
458671,471478,openstack/tripleo-common,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,False,1
458674,450842,openstack/puppet-tripleo,openstack/tripleo-heat-templates,559.12,True,False,0,0,tripleo,tripleo,False,7
458674,458673,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.12,True,False,0,0,tripleo,tripleo,True,1
458674,471478,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,False,1
458756,458761,openstack/networking-sfc,openstack/neutron,0.0,True,False,0,0,neutron,neutron,True,1
458768,455317,openstack/dragonflow,openstack/dragonflow,259.44,False,False,0,0,,,True,5
458768,459044,openstack/dragonflow,openstack/dragonflow,4.36,False,False,0,0,,,False,4
458780,458790,openstack/rpm-packaging,openstack/rpm-packaging,0.0,False,False,0,0,,,True,1
458790,458571,openstack/rpm-packaging,openstack/rpm-packaging,17.67,False,False,0,0,,,True,4
458820,571167,openstack/nova,openstack/neutron,0.0,True,True,0,0,nova,neutron,True,1
458830,444622,openstack/puppet-tripleo,openstack/tripleo-heat-templates,969.7,True,False,0,0,tripleo,tripleo,False,10
458830,458836,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
458830,494263,openstack/puppet-tripleo,openstack/tripleo-heat-templates,35.92,True,False,0,0,tripleo,tripleo,True,3
458832,459597,openstack/puppet-tripleo,openstack/tripleo-heat-templates,706.87,True,False,0,0,tripleo,tripleo,True,13
458841,458821,openstack/neutron,openstack/networking-ovn,0.35,True,False,0,0,neutron,neutron,True,4
458843,456204,openstack/nova,openstack/nova,216.67,False,False,0,0,nova,nova,False,4
458975,459440,openstack/heat,openstack/tripleo-heat-templates,1246.58,True,True,0,0,heat,tripleo,True,14
459086,464350,openstack/zun,openstack/python-zunclient,168.2,True,False,0,0,zun,zun,False,3
459166,501379,openstack/nova,openstack/nova-powervm,18.34,True,False,0,0,nova,nova,False,5
459173,385008,openstack/ceilometer,openstack/project-config,4672.89,True,False,0,0,ceilometer,,True,2
459177,459263,openstack/tripleo-puppet-elements,openstack/tripleo-heat-templates,94.81,True,False,0,0,tripleo,tripleo,True,3
459248,459274,openstack/puppet-ironic,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
459263,464656,openstack/tripleo-heat-templates,openstack/tripleo-docs,71.59,True,False,0,0,tripleo,tripleo,True,2
459267,458386,openstack/monasca-kibana-plugin,openstack/monasca-log-api,100.08,True,False,0,0,monasca,monasca,True,17
459267,459507,openstack/monasca-kibana-plugin,openstack/monasca-kibana-plugin,87.82,False,False,0,0,monasca,monasca,True,4
459267,460195,openstack/monasca-kibana-plugin,openstack/monasca-kibana-plugin,136.97,False,False,0,0,monasca,monasca,False,4
459273,459270,openstack/kolla,openstack/kolla-ansible,0.11,True,False,0,0,kolla,kolla,True,26
459274,459263,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.69,True,False,0,0,tripleo,tripleo,True,3
459395,447627,openstack/puppet-tripleo,openstack/tripleo-heat-templates,838.14,True,False,0,0,tripleo,tripleo,True,18
459417,458281,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_magnum,113.35,True,False,0,0,,openstackansible,True,2
459420,458688,openstack/nova,openstack/requirements,90.38,True,True,0,0,nova,requirements,False,4
459450,459451,openstack/glance,openstack/devstack,809.77,True,True,0,0,glance,qualityassurance,True,18
459507,459511,openstack/monasca-kibana-plugin,openstack/project-config,339.19,True,False,0,0,monasca,,True,5
459513,459474,openstack/devstack,openstack/glance,4.96,True,True,0,0,qualityassurance,glance,True,11
459688,459689,openstack/project-config,openstack/manila,114.57,True,False,0,0,,manila,True,3
459731,459746,openstack/project-config,openstack/python-gnocchiclient,0.27,True,False,0,0,,telemetry,True,3
459744,459743,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.02,True,False,0,0,tripleo,tripleo,True,3
459744,473736,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
459746,459748,openstack/python-gnocchiclient,openstack/project-config,0.23,True,False,0,0,telemetry,,True,2
459752,459820,openstack/murano,openstack/murano,20.17,False,False,0,0,murano,murano,True,5
459762,459993,openstack/project-config,openstack/governance,2014.18,True,False,0,0,,technicalcommittee,True,6
459787,459744,openstack/puppet-pacemaker,openstack/puppet-tripleo,1.65,True,False,0,0,tripleo,tripleo,True,4
459787,473735,openstack/puppet-pacemaker,openstack/puppet-tripleo,0.0,True,False,0,0,tripleo,tripleo,True,1
459789,460061,openstack/tripleo-quickstart,openstack/tripleo-ci,458.78,True,False,0,0,tripleo,tripleo,True,16
459829,455384,openstack/puppet-cinder,openstack/puppet-tripleo,361.84,True,True,0,0,puppetopenstack,tripleo,True,2
459829,461076,openstack/puppet-cinder,openstack/puppet-tripleo,788.81,True,True,0,0,puppetopenstack,tripleo,True,2
459833,455386,openstack/puppet-cinder,openstack/puppet-tripleo,361.98,True,True,0,0,puppetopenstack,tripleo,True,5
459833,455418,openstack/puppet-cinder,openstack/tripleo-heat-templates,360.14,True,True,0,0,puppetopenstack,tripleo,True,3
459833,466812,openstack/puppet-cinder,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
459833,474612,openstack/puppet-cinder,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
459904,424605,openstack/devstack,openstack/manila,2197.24,True,True,0,0,qualityassurance,manila,False,17
459994,459998,openstack/puppet-tripleo,openstack/tripleo-heat-templates,4.65,True,False,0,0,tripleo,tripleo,True,2
459994,460202,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
460112,459424,openstack/oslo-specs,openstack/oslo.log,43.17,True,False,0,0,oslo,oslo,True,11
460149,460168,openstack/networking-bagpipe,openstack/project-config,0.2,True,False,0,0,neutron,,True,2
460204,459998,openstack/puppet-tripleo,openstack/tripleo-heat-templates,7.59,True,False,0,0,tripleo,tripleo,True,2
460204,460202,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.03,True,False,0,0,tripleo,tripleo,True,1
460219,467278,openstack/rpm-packaging,openstack/rpm-packaging,37.61,False,False,0,0,,,False,14
460339,460277,openstack/tripleo-quickstart,openstack/tripleo-ci,3.99,True,False,0,0,tripleo,tripleo,True,2
460419,440206,openstack/oslo.messaging,openstack/oslo.messaging,1342.17,False,False,0,0,oslo,oslo,True,2
460421,440206,openstack/oslo.messaging,openstack/oslo.messaging,1342.18,False,False,0,0,oslo,oslo,True,2
460422,440206,openstack/oslo.messaging,openstack/oslo.messaging,1342.18,False,False,0,0,oslo,oslo,True,2
460506,459267,openstack/project-config,openstack/monasca-kibana-plugin,70.84,True,False,0,0,,monasca,True,7
460506,479327,openstack/project-config,openstack/monasca-kibana-plugin,1517.65,True,False,0,0,,monasca,False,7
460507,463306,openstack/tempest,openstack/patrole,1036.62,True,True,0,0,tempest,qualityassurance,False,15
460524,460528,openstack/neutron,openstack/octavia,766.79,True,True,0,0,neutron,octavia,True,5
460560,457688,openstack/puppet-tripleo,openstack/tripleo-heat-templates,214.57,True,False,0,0,tripleo,tripleo,True,1
460560,460555,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.19,True,False,0,0,tripleo,tripleo,True,2
460676,445942,openstack/cinder,openstack/os-brick,1035.86,True,False,0,0,cinder,cinder,False,2
460901,461004,openstack/releases,openstack/openstack-ansible,154.05,True,True,0,0,releasemanagement,openstackansible,True,6
460947,460062,openstack/devstack-gate,openstack/devstack,47.75,True,False,0,0,,qualityassurance,True,11
461060,460560,openstack/tripleo-heat-templates,openstack/puppet-tripleo,24.67,True,False,0,0,tripleo,tripleo,False,2
461061,461066,openstack/releases,openstack/openstack-ansible,0.0,True,True,0,0,releasemanagement,openstackansible,True,1
461065,408008,openstack/networking-bgpvpn,openstack/networking-bagpipe,3411.92,True,False,0,0,neutron,neutron,False,1
461076,455413,openstack/puppet-tripleo,openstack/tripleo-heat-templates,428.86,True,False,0,0,tripleo,tripleo,True,4
461076,474613,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
461088,461118,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible-os_tempest,5.15,True,False,0,0,openstackansible,openstackansible,False,3
461097,461088,openstack/openstack-ansible-os_neutron,openstack/openstack-ansible-os_neutron,0.49,False,False,0,0,openstackansible,openstackansible,True,3
461101,461097,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_neutron,0.17,True,False,0,0,,openstackansible,False,2
461142,463904,openstack/python-monascaclient,openstack/monasca-agent,1487.89,True,False,0,0,monasca,monasca,True,19
461142,465532,openstack/python-monascaclient,openstack/monasca-ui,1378.78,True,False,0,0,monasca,monasca,True,33
461142,477760,openstack/python-monascaclient,openstack/monasca-api,413.21,True,False,0,0,monasca,monasca,True,16
461142,479216,openstack/python-monascaclient,openstack/monasca-api,404.68,True,False,0,0,monasca,monasca,True,9
461194,461195,openstack/openstacksdk,openstack/python-openstackclient,525.63,True,False,0,0,openstacksdk,openstacksdk,True,7
461208,461209,openstack/project-config,openstack/service-types-authority,121.53,True,False,0,0,,,True,5
461265,491899,openstack/vitrage,openstack/vitrage,107.74,False,False,0,0,vitrage,vitrage,True,13
461283,461284,openstack/devstack-gate,openstack/project-config,3.07,True,False,0,0,,,True,2
461748,461745,openstack/kolla,openstack/kolla-ansible,0.06,True,False,0,0,kolla,kolla,True,18
461778,461780,openstack/puppet-tripleo,openstack/tripleo-heat-templates,354.44,True,False,0,0,tripleo,tripleo,True,9
461779,462133,openstack/kolla,openstack/tripleo-heat-templates,151.19,True,True,0,0,kolla,tripleo,False,3
461792,486092,openstack/monasca-persister,openstack/monasca-api,169.01,True,False,0,0,monasca,monasca,False,9
461839,461791,openstack/tripleo-heat-templates,openstack/puppet-tripleo,2.36,True,False,0,0,tripleo,tripleo,True,2
461839,510216,openstack/tripleo-heat-templates,openstack/puppet-tripleo,0.0,True,False,0,0,tripleo,tripleo,True,1
461839,510218,openstack/tripleo-heat-templates,openstack/puppet-tripleo,90.17,True,False,0,0,tripleo,tripleo,True,4
461867,461841,openstack/project-config,openstack/tempest,1.94,True,False,0,0,,tempest,True,2
461897,462143,openstack/project-config,openstack/governance,0.0,True,False,0,0,,technicalcommittee,True,1
461962,461963,openstack/project-config,openstack/patrole,0.0,True,False,0,0,,qualityassurance,True,1
462062,462066,openstack/puppet-tripleo,openstack/tripleo-heat-templates,1.92,True,False,0,0,tripleo,tripleo,True,2
462073,460028,openstack/puppet-pacemaker,openstack/puppet-tripleo,168.77,True,False,0,0,tripleo,tripleo,True,5
462073,462479,openstack/puppet-pacemaker,openstack/puppet-tripleo,0.0,True,False,0,0,tripleo,tripleo,True,1
462083,462065,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible-repo_build,1.68,True,False,0,0,openstackansible,openstackansible,True,2
462083,462933,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible-repo_build,0.0,True,False,0,0,openstackansible,openstackansible,True,1
462172,460061,openstack/tripleo-quickstart-extras,openstack/tripleo-ci,171.48,True,False,0,0,tripleo,tripleo,True,16
462182,460938,openstack/requirements,openstack/ironic-inspector,124.15,True,True,0,0,requirements,ironic,True,4
462202,462726,openstack/openstack-zuul-jobs,openstack/openstack-zuul-roles,0.09,True,False,0,0,,,True,2
462208,462237,openstack/puppet-ceilometer,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,2
462249,462202,openstack/openstack-zuul-roles,openstack/openstack-zuul-jobs,2.26,True,False,0,0,,,True,11
462259,446222,openstack/tempest,openstack/patrole,1171.21,True,True,0,0,tempest,qualityassurance,False,9
462348,462674,openstack/nova,openstack/nova,265.44,False,False,0,0,nova,nova,True,8
462389,462065,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible-repo_build,20.38,True,False,0,0,openstackansible,openstackansible,True,2
462389,462933,openstack/openstack-ansible-openstack_hosts,openstack/openstack-ansible-repo_build,0.0,True,False,0,0,openstackansible,openstackansible,True,1
462436,462445,openstack/requirements,openstack/ironic,0.0,True,True,0,0,requirements,ironic,True,1
462476,462198,openstack/openstack-ansible-tests,openstack/openstack-ansible-pip_install,18.3,True,False,0,0,,openstackansible,True,15
462476,462493,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_nova,0.0,True,False,0,0,,openstackansible,True,1
462476,462601,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_horizon,0.0,True,False,0,0,,openstackansible,True,1
462476,462603,openstack/openstack-ansible-tests,openstack/openstack-ansible-apt_package_pinning,0.0,True,False,0,0,,openstackansible,True,1
462476,462605,openstack/openstack-ansible-tests,openstack/openstack-ansible-ceph_client,0.0,True,False,0,0,,openstackansible,True,1
462476,462606,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_client,0.0,True,False,0,0,,openstackansible,True,1
462476,462607,openstack/openstack-ansible-tests,openstack/openstack-ansible-galera_server,0.0,True,False,0,0,,openstackansible,True,1
462476,462608,openstack/openstack-ansible-tests,openstack/openstack-ansible-haproxy_server,0.0,True,False,0,0,,openstackansible,True,1
462476,462609,openstack/openstack-ansible-tests,openstack/openstack-ansible-lxc_container_create,0.0,True,False,0,0,,openstackansible,True,1
462476,462610,openstack/openstack-ansible-tests,openstack/openstack-ansible-lxc_hosts,0.0,True,False,0,0,,openstackansible,True,1
462476,462611,openstack/openstack-ansible-tests,openstack/openstack-ansible-memcached_server,0.0,True,False,0,0,,openstackansible,True,1
462476,462612,openstack/openstack-ansible-tests,openstack/openstack-ansible-openstack_hosts,0.0,True,False,0,0,,openstackansible,True,1
462476,462613,openstack/openstack-ansible-tests,openstack/openstack-ansible-openstack_openrc,0.0,True,False,0,0,,openstackansible,True,1
462476,462615,openstack/openstack-ansible-tests,openstack/openstack-ansible-ops,0.39,True,False,0,0,,,True,2
462476,462616,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_almanach,283.61,True,False,0,0,,,True,3
462476,462617,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_aodh,0.0,True,False,0,0,,openstackansible,True,1
