Path,length,all_abandoned,is_cross,lag,is_cross_service,Path_merged,length_merged
"[849841, 849690, 799871]",3,False,Same,8901.5,Same,"[799871, 849690]",2
"[839216, 768528, 841287]",3,False,Same,385.33,Same,"[839216, 841287]",2
"[850045, 850307, 850309, 850046]",4,False,Cross,0.88,Same,"[850307, 850046, 850309, 850045]",4
"[849418, 849876, 849414, 849839]",4,False,Cross,95.9,Same,"[849839, 849876, 849418, 849414]",4
"[835859, 835860, 829208, 835625, 834477, 835510, 833847, 831057, 827359, 833891, 833896, 851056, 827889, 856690, 851058, 856179, 856693, 856182, 834934, 856694, 856692, 851057]",22,False,Cross,5269.88,Same,"[856693, 856692, 856182, 851058, 851057, 851056, 835625, 833896, 834934, 835859, 835860, 834477, 833891, 827359, 831057, 833847, 829208, 827889]",18
"[851233, 851203, 851387, 851067]",4,False,Cross,51.9,Same,"[851387, 851203, 851233]",3
"[844036, 843870]",2,False,Cross,21.57,Cross,"[844036, 843870]",2
"[851066, 851347, 850341]",3,False,Same,208.13,Same,"[851066, 850341]",2
"[827537, 827538, 842070, 825111, 825112, 792022, 825115]",7,False,Cross,8728.27,Cross,"[842070, 825112, 825111, 792022]",4
"[836063, 836060, 836070, 839063]",4,False,Cross,523.96,Same,"[836063, 836070, 836060, 839063]",4
"[801424, 800753, 803308, 802644]",4,False,Cross,329.33,Same,"[801424, 800753, 802644]",3
"[845617, 845619]",2,False,Cross,0.42,Same,"[845619, 845617]",2
"[849780, 850389, 849807]",3,False,Cross,143.53,Same,"[850389, 849780, 849807]",3
"[850336, 839585, 847187, 846070]",4,False,Cross,1988.14,Same,"[839585, 846070, 850336, 847187]",4
"[805637, 810346, 809168, 815952, 809170, 810364, 810559]",7,False,Cross,738.75,Cross,"[810559, 810364, 805637, 809168]",4
"[850033, 850118, 776942]",3,False,Same,12255.47,Same,"[850033, 776942]",2
"[846145, 845993, 846964, 846932]",4,False,Cross,138.44,Same,"[846932, 846964, 845993, 846145]",4
"[846022, 846023, 822729, 846027, 846028, 846031, 846032, 822138, 813052]",9,False,Cross,6023.83,Same,"[846031, 846032, 846028, 846027, 846022, 846023, 813052, 822729, 822138]",9
"[838904, 838907]",2,False,Cross,0.0,Same,"[838904, 838907]",2
"[838507, 838508]",2,False,Cross,0.0,Same,"[838507, 838508]",2
"[843017, 843003]",2,False,Cross,2.14,Same,"[843017, 843003]",2
"[832734, 840727]",2,False,Cross,1386.93,Same,"[832734, 840727]",2
"[837626, 839181, 837438]",3,False,Same,322.8,Same,"[839181, 837438]",2
"[846338, 848300, 831271]",3,False,Cross,2922.94,Cross,"[846338, 848300, 831271]",3
"[849126, 848999, 849000, 849226, 817198, 849460, 849077, 849462, 849528]",9,False,Cross,5896.76,Cross,"[849528, 849462, 849460, 849226, 849077, 849000, 849126, 848999, 817198]",9
"[845737, 830795, 845678, 845681, 830740, 830741]",6,False,Cross,2646.0,Cross,"[845681, 845737, 845678, 830740, 830795]",5
"[846288, 846364]",2,False,Cross,4.21,Cross,"[846288, 846364]",2
"[849326, 849327]",2,False,Cross,0.01,Same,"[849327, 849326]",2
"[847803, 847804, 848894, 848895]",4,False,Cross,220.12,Same,"[848895, 848894, 847804, 847803]",4
"[828169, 848878, 848893, 829107, 829108, 848733]",6,False,Cross,3579.16,Same,"[848893, 848878, 848733, 829107, 829108, 828169]",6
"[849284, 849285]",2,False,Cross,0.01,Cross,"[849285, 849284]",2
"[848760, 848778]",2,False,Cross,4.28,Same,"[848778, 848760]",2
"[843649, 810370, 777732, 792338, 810286, 783791, 811951, 800949, 807354, 838720, 785349, 792774, 812101, 805834, 810078, 767337, 778859, 808046, 813426, 813557, 809978, 775420]",22,False,Cross,12716.7,Same,"[843649, 792774, 838720, 807354, 813557, 809978, 805834, 778859, 775420, 767337, 783791]",11
"[747366, 739175, 749193, 749194, 749196, 747892]",6,False,Same,1439.57,Same,"[749193, 747892, 747366, 739175]",4
"[802792, 799671]",2,False,Cross,533.72,Same,"[802792, 799671]",2
"[736806, 726088, 733161, 729770, 729962, 729356, 729233, 676722, 739893, 736827, 729757]",11,False,Cross,7861.49,Cross,"[733161, 726088, 736806, 736827, 739893, 676722, 729356]",7
"[803431, 799633, 799634, 803317, 799637, 803325]",6,False,Cross,668.84,Cross,"[799637, 799634, 799633, 803317]",4
"[842354, 841902]",2,False,Cross,47.01,Cross,"[842354, 841902]",2
"[840451, 839973, 839974, 848766, 847062, 848663, 835833, 847063, 835742]",9,False,Cross,2350.49,Same,"[848766, 848663, 840451, 847062, 839974, 847063, 835742, 839973]",8
"[848332, 847598]",2,False,Cross,144.84,Cross,"[848332, 847598]",2
"[711513, 711515, 746675]",3,False,Cross,3976.99,Same,"[746675, 711515, 711513]",3
"[842980, 843837]",2,False,Cross,164.36,Cross,"[843837, 842980]",2
"[772064, 792770, 776265, 773419, 777232, 772474]",6,False,Cross,2928.8,Cross,"[792770, 773419, 772064, 777232, 772474]",5
"[770593, 767047, 764075, 767986, 763283]",5,False,Same,1195.25,Same,"[770593, 767986, 767047, 764075]",4
"[848681, 848590, 848596, 848598, 848375, 848376]",6,False,Cross,95.97,Cross,"[848681, 848598, 848596, 848376, 848590, 848375]",6
"[834354, 845054, 848279]",3,False,Cross,2493.16,Same,"[848279, 845054, 834354]",3
"[848131, 802834, 845683, 845703]",4,False,Cross,8045.62,Cross,"[845683, 848131, 845703, 802834]",4
"[845181, 845646]",2,False,Cross,119.4,Same,"[845181, 845646]",2
"[845601, 828902, 848457, 848458, 848459, 848361, 847538, 847773]",8,False,Cross,3358.81,Same,"[848459, 848457, 848458, 848361, 847773, 847538, 845601, 828902]",8
"[839937, 842073, 848523, 848566, 848567, 848568, 848569, 848572, 848574, 842079]",10,False,Cross,430.21,Cross,"[842073, 842079, 839937]",3
"[848216, 848289, 848350, 847959]",4,False,Cross,61.21,Same,"[848289, 847959, 848216]",3
"[844610, 835210, 848075, 848111, 834352, 844632]",6,False,Cross,2468.99,Same,"[844632, 848111, 848075, 834352, 844610]",5
"[862656, 862658, 862659, 848345, 845371]",5,False,Cross,485.97,Same,"[845371, 848345]",2
"[847193, 850561, 847089]",3,False,Cross,20.57,Cross,"[847089, 847193]",2
"[848401, 848396, 848397]",3,False,Same,0.88,Same,"[848401, 848396]",2
"[848293, 812654, 812655, 847120, 834101, 848118, 834103, 834102, 848119, 846941, 846942, 846943]",12,False,Cross,6411.07,Same,"[848293, 846943, 848119, 848118, 846942, 847120, 846941, 834103, 834102, 834101, 812655, 812654]",12
"[845482, 831019, 830572, 832810, 831023, 832755, 832756, 833337, 845595, 833341, 833182]",11,False,Cross,2644.51,Same,"[845482, 845595, 833182, 832756, 832810, 832755, 830572, 831023, 831019]",9
"[847984, 847994, 798341, 798085]",4,False,Cross,8833.94,Same,"[847984, 847994, 798085, 798341]",4
"[828545, 825914, 826719]",3,False,Cross,310.66,Cross,"[828545, 826719]",2
"[847170, 847189, 847622, 847623]",4,False,Same,56.68,Same,"[847170, 847623, 847622]",3
"[826484, 834269, 729766, 834223]",4,False,Cross,1218.76,Same,"[826484, 834269]",2
"[843787, 846166]",2,False,Cross,413.7,Same,"[843787, 846166]",2
"[843104, 842273, 843106, 842048, 843105, 841762, 843110, 843246, 841713, 843807]",10,False,Cross,117.29,Same,"[841713, 842048, 842273, 841762]",4
"[843769, 843772]",2,False,Cross,0.2,Cross,"[843772, 843769]",2
"[847362, 847363, 848003, 848002, 848062]",5,False,Cross,138.34,Cross,"[848003, 848062, 848002, 847363, 847362]",5
"[847366, 847399, 848360, 847400, 848280]",5,False,Cross,190.61,Same,"[848360, 848280, 847366, 847400, 847399]",5
"[707080, 710842, 720236, 721582, 711601, 747863, 715224, 720218]",8,False,Cross,4703.73,Cross,"[721582, 747863, 707080, 715224, 720218, 720236]",6
"[833414, 833415, 833416, 833417, 833418, 833421, 833422, 833423, 833424, 833425, 833021, 833022, 833023]",13,False,Cross,54.68,Same,"[833023, 833421, 833424, 833422, 833423, 833022, 833415, 833417, 833416, 833418, 833414, 833021]",12
"[847552, 847550]",2,False,Cross,0.03,Same,"[847552, 847550]",2
"[847660, 845637, 845638, 845687]",4,False,Cross,324.8,Same,"[847660, 845638, 845687, 845637]",4
"[840433, 838990]",2,False,Cross,289.27,Same,"[838990, 840433]",2
"[847128, 847129]",2,False,Cross,0.03,Same,"[847129, 847128]",2
"[848625, 846059, 845755]",3,False,Same,448.85,Same,"[848625, 846059]",2
"[847330, 838536, 849995, 836877, 837400]",5,False,Cross,2393.92,Cross,"[849995, 847330, 836877, 838536, 837400]",5
"[846196, 846389]",2,False,Cross,22.53,Cross,"[846389, 846196]",2
"[844490, 848010, 844463, 844500, 844501]",5,False,Cross,625.2,Cross,"[848010, 844501, 844490, 844500, 844463]",5
"[816800, 816802, 829161, 804213, 829145, 819418, 818717]",7,False,Cross,4509.91,Same,"[829161, 819418, 816802, 816800, 829145, 804213, 818717]",7
"[840386, 837251, 840387, 837430, 837431]",5,False,Cross,544.72,Cross,"[840387, 840386, 837251, 837431, 837430]",5
"[845652, 845854, 845855]",3,False,Cross,21.88,Cross,"[845855, 845854, 845652]",3
"[779786, 779788, 768253, 777647]",4,False,Same,313.28,Same,"[779786, 779788, 777647]",3
"[824926, 824927]",2,False,Cross,0.05,Same,"[824927, 824926]",2
"[842083, 842085, 841911]",3,False,Cross,19.73,Same,"[842083, 842085, 841911]",3
"[850659, 841445, 841414, 843152, 842546, 847002, 844060]",7,False,Cross,983.37,Same,"[847002, 841445, 843152, 841414]",4
"[838610, 838611]",2,False,Cross,0.04,Same,"[838611, 838610]",2
"[846944, 846945, 846946, 846995, 846969]",5,False,Same,22.23,Same,"[846945, 846946, 846944, 846969]",4
"[818043, 822344, 823465, 818229, 818904, 818139]",6,False,Cross,827.63,Same,"[822344, 818043, 818139]",3
"[845745, 841105, 841107]",3,False,Cross,865.69,Same,"[841105, 841107, 845745]",3
"[844680, 831935, 829386, 829247]",4,False,Cross,2609.22,Same,"[844680, 829247, 831935]",3
"[846209, 848290, 848291, 846149, 845805, 848269]",6,False,Same,378.41,Same,"[848291, 848269, 848290, 845805]",4
"[845708, 845717, 845994, 846124, 846010, 846013, 846142, 846015, 846019, 845894, 846026, 846029, 846030, 845903, 845904, 846033, 846035, 846163, 846037, 846040, 846041, 845913, 846043, 846044, 823005, 846046, 823009, 846050, 846051, 846049, 845798, 845690]",32,False,Cross,4105.42,Cross,"[846010, 845913, 846033, 846035, 846030, 845798, 846163, 846124, 846037, 823005, 846142, 846046, 846041, 846019, 846044, 846051, 845894, 846040, 845708, 845904, 845994, 823009, 846043, 846029, 845903, 846026, 845717, 846015, 846050, 846013, 846049, 845690]",32
"[846224, 844021]",2,False,Cross,394.81,Same,"[844021, 846224]",2
"[846347, 846349]",2,False,Cross,0.13,Same,"[846347, 846349]",2
"[846162, 846147]",2,False,Cross,1.39,Cross,"[846147, 846162]",2
"[846153, 846151]",2,False,Cross,0.08,Same,"[846153, 846151]",2
"[846194, 846125]",2,False,Cross,1.51,Same,"[846194, 846125]",2
"[845171, 845715, 845661]",3,False,Cross,133.11,Cross,"[845171, 845715]",2
"[837742, 837734]",2,False,Cross,1.01,Same,"[837734, 837742]",2
"[845081, 845189]",2,False,Cross,24.51,Cross,"[845081, 845189]",2
"[842370, 842380]",2,False,Cross,0.99,Same,"[842370, 842380]",2
"[826193, 836202, 826395, 832837]",4,False,Cross,23.08,Cross,"[826395, 826193]",2
"[824866, 825064, 845679, 825175, 825176, 741529, 825178, 827739, 825177]",9,False,Cross,16744.77,Cross,"[845679, 825178, 827739, 825064, 824866, 741529]",6
"[844904, 844905]",2,False,Cross,0.03,Same,"[844904, 844905]",2
"[843293, 843295, 843296, 843299, 843300, 838053, 843046, 843302, 843301, 843304, 843305, 843306, 843303, 838052, 843045, 843689, 843182, 843047, 843185, 843186, 843187, 843188, 843319, 843707, 843708, 843709, 843710, 843329, 843086, 843087, 843088, 843090, 843091, 843092, 843354, 843355, 838051]",37,False,Cross,1039.27,Cross,"[843689, 843305, 843329, 843710, 843092, 838053, 843709, 843355, 843182, 838051, 843295, 843293, 843045, 843354, 843319]",15
"[820992, 820993, 826114, 826117, 826118, 826088, 826089, 826090, 826091, 826094]",10,False,Cross,1134.72,Same,"[826094, 826118, 826089, 826091, 826117, 826090, 826088, 820993, 820992]",9
"[844364, 844366, 837681, 845268, 833015]",5,False,Cross,2186.92,Cross,"[844366, 844364, 845268, 837681, 833015]",5
"[823000, 749036]",2,False,Cross,11588.88,Cross,"[749036, 823000]",2
"[809473, 809474, 811194, 811195, 811196, 811197, 811198, 811199, 811200, 811201, 844367, 844380, 809462, 809463, 809464, 809465, 809466, 809467, 809468, 809469, 809470, 809471]",22,False,Cross,6202.0,Same,"[844367, 844380, 811199, 811201, 811197, 811200, 811195, 811196, 811194, 811198, 809469, 809468, 809471, 809470, 809465, 809464, 809474, 809467, 809466, 809473, 809463, 809462]",22
"[839362, 839334, 844779, 836141, 839407, 844477]",6,False,Cross,979.29,Cross,"[844779, 844477, 839407, 839362, 839334]",5
"[841264, 845057, 845018]",3,False,Cross,681.15,Same,"[841264, 845018, 845057]",3
"[845224, 845042, 845043, 845044, 845146]",5,False,Same,0.03,Same,"[845042, 845043, 845044, 845146]",4
"[844441, 844442]",2,False,Cross,0.12,Same,"[844442, 844441]",2
"[843648, 843752, 843417, 843644, 843645, 843646, 843647]",7,False,Cross,82.91,Same,"[843417, 843647, 843648, 843646, 843645, 843752, 843644]",7
"[843864, 844588]",2,False,Cross,95.92,Same,"[844588, 843864]",2
"[820586, 846117, 486604, 486156]",4,False,Cross,42977.42,Same,"[846117, 486156, 820586]",3
"[838713, 839068, 843711]",3,False,Cross,907.51,Cross,"[839068, 843711, 838713]",3
"[832771, 525771]",2,False,Cross,37307.94,Cross,"[832771, 525771]",2
"[844208, 836340, 836341, 836217, 836218]",5,False,Cross,1463.94,Same,"[836218, 844208, 836341, 836340, 836217]",5
"[834981, 836156, 836157, 836158, 834975]",5,False,Cross,217.34,Same,"[834981, 836158, 836157, 836156, 834975]",5
"[844472, 827129, 827222, 827224, 827225, 827226, 827227, 827036]",8,False,Cross,2932.58,Same,"[844472, 827226, 827227, 827224, 827225, 827222, 827036, 827129]",8
"[830618, 830615]",2,False,Cross,0.33,Cross,"[830618, 830615]",2
"[838416, 844645, 844646, 838415]",4,False,Cross,0.01,Cross,"[838415, 838416]",2
"[842320, 842436, 842356, 842438]",4,False,Cross,8.72,Same,"[842438, 842436, 842356, 842320]",4
"[844260, 844261, 844262, 844012, 844013, 844014, 839055, 843308]",8,False,Same,956.39,Same,"[844262, 844261, 844014, 844260, 844013, 844012, 843308, 839055]",8
"[840771, 840773, 817255, 817256, 840777, 840778, 840717, 840718, 813679, 813680, 840765, 840767]",12,False,Cross,4924.86,Cross,"[840773, 840777, 840767, 840771, 840765, 840718, 840717, 817255, 817256, 813680, 813679]",11
"[843989, 843252, 844589]",3,False,Cross,220.29,Same,"[844589, 843252, 843989]",3
"[843534, 843535]",2,False,Cross,0.02,Cross,"[843535, 843534]",2
"[843113, 844077, 843822, 839983, 839984, 839985, 839982, 839955, 842125, 844117]",10,False,Cross,768.6,Same,"[844117, 844077, 842125, 843822, 839984, 839985, 839983, 839982]",8
"[821632, 823584, 823581, 800727]",4,False,Cross,4225.23,Same,"[823581, 823584, 800727, 821632]",4
"[843981, 843982]",2,False,Cross,0.03,Same,"[843982, 843981]",2
"[843713, 843714, 843740, 843741]",4,False,Cross,27.63,Same,"[843741, 843740, 843713]",3
"[823417, 841620, 837589, 837582]",4,False,Cross,3070.43,Same,"[823417, 841620, 837589, 837582]",4
"[842310, 842311, 842312, 842313, 841628, 841949, 842740, 842741, 842742, 843637, 843638, 841657, 841656, 834459, 841660, 834456]",16,False,Cross,1613.88,Cross,"[843638, 843637, 842742, 842741, 842740, 834459, 841949, 842310, 842313, 842311, 842312, 841628, 841657, 841656, 834456]",15
"[819850, 819851, 819852, 819853, 819854, 819855, 819857, 819858, 819859, 819860, 819862, 819863, 819864, 819865, 819866, 819867, 819868, 819869, 819870, 819871, 819872, 819873, 819874, 819875, 819877, 819878, 819897, 843867, 843869, 819814, 819820, 819821, 819822, 819823, 819824, 819825, 819826, 819827, 819828, 819829]",40,False,Cross,3.58,Cross,"[819867, 819863, 819859, 819823, 819821, 819825, 819854, 819860, 819877, 819824, 819866, 819858, 819864, 819852, 819874, 819826, 819878, 819853, 819875, 819871, 819862, 819869, 819870, 819820, 819865, 819873, 819872, 819855, 819857, 819829, 819851, 819827, 819822, 819828, 819850, 819868, 819814, 819897]",38
"[823136, 843815, 823127, 823128, 823133, 823134]",6,False,Cross,24.44,Cross,"[823136, 823134, 823133, 823127, 823128]",5
"[843027, 843029, 843030]",3,False,Cross,0.18,Same,"[843029, 843030, 843027]",3
"[712657, 444186, 459916, 710559]",4,False,Cross,26353.79,Same,"[444186, 712657, 710559]",3
"[826311, 826378, 826379, 826380, 843629]",5,False,Cross,2928.14,Same,"[826379, 843629, 826380, 826378, 826311]",5
"[479392, 483073, 481111, 479391]",4,False,Same,140.78,Same,"[481111, 479391]",2
"[828705, 842921, 817770, 817769, 817771, 831606, 831608, 828863]",8,False,Same,4601.37,Same,"[817771, 842921, 831608, 817770, 817769, 831606]",6
"[563801, 563732, 564461]",3,False,Same,64.59,Same,"[564461, 563732]",2
"[843011, 842999]",2,False,Cross,1.8,Same,"[843011, 842999]",2
"[842571, 837588]",2,False,Cross,889.13,Same,"[837588, 842571]",2
"[843040, 843041]",2,False,Cross,0.12,Cross,"[843041, 843040]",2
"[836198, 842983, 843582, 847633, 834162, 847634, 839671, 843581, 845406]",9,False,Same,995.85,Same,"[839671, 834162]",2
"[778849, 778917, 843423, 843445, 843447, 843451, 843452, 769695]",8,False,Same,12098.63,Same,"[843447, 843452, 778849, 843451, 843445, 843423, 769695]",7
"[843257, 842907]",2,False,Cross,54.5,Same,"[842907, 843257]",2
"[816434, 820530, 833978, 833979, 820668]",5,False,Cross,3194.93,Cross,"[820530, 820668, 833979, 833978, 816434]",5
"[842406, 843175, 842408, 842407, 842426]",5,False,Cross,142.43,Cross,"[842408, 842407, 843175, 842406, 842426]",5
"[827392, 828769, 819777, 825734, 825735, 821072, 821073, 821074, 827155, 827413, 827414, 827415, 772853, 826874, 826875, 826876, 827421]",17,False,Cross,9094.15,Cross,"[819777, 826876, 825735, 828769, 827414, 827415, 827421, 826874, 827413, 827392, 827155, 825734, 821074, 821072, 821073, 772853]",16
"[841482, 841484, 837998, 837999, 838003]",5,False,Cross,667.6,Same,"[841484, 841482, 838003, 837999, 837998]",5
"[842113, 828738, 828739, 842468, 841576, 842254, 832911, 833103, 842134, 852728, 833247]",11,False,Cross,2343.53,Same,"[842468, 842134, 842113, 842254, 828738, 833247, 832911, 828739]",8
"[836871, 836872, 836903, 836951, 836952, 839737, 839196]",7,False,Cross,526.1,Same,"[836903, 839737, 839196, 836951, 836871]",5
"[842368, 842391, 842392, 842393, 842394, 842395, 842332]",7,False,Cross,6.51,Cross,"[842332, 842395, 842394, 842392, 842393, 842391, 842368]",7
"[842153, 842102]",2,False,Cross,3.4,Same,"[842102, 842153]",2
"[711625, 843145, 768466]",3,False,Cross,7029.0,Cross,"[768466, 711625]",2
"[843177, 843178, 842219, 842220, 843179, 842238]",6,False,Cross,165.85,Same,"[842220, 843178, 843179, 843177, 842219, 842238]",6
"[839462, 842975]",2,False,Same,633.53,Same,"[842975, 839462]",2
"[802456, 802099, 803189, 799782]",4,False,Same,630.62,Same,"[803189, 799782]",2
"[841368, 842595]",2,False,Cross,203.5,Cross,"[842595, 841368]",2
"[842843, 842844, 842646]",3,False,Cross,38.65,Same,"[842844, 842843, 842646]",3
"[830179, 830793, 830794, 842324, 842325, 830806]",6,False,Cross,2064.38,Cross,"[842324, 842325, 830793, 830179, 830794, 830806]",6
"[812928, 812929, 812930, 812391, 812392, 812266, 812473, 812925, 812926]",9,False,Cross,63.62,Cross,"[812473, 812930, 812926, 812928, 812929, 812392, 812925, 812391]",8
"[841664, 841665, 842661]",3,False,Cross,168.17,Same,"[842661, 841664]",2
"[834889, 824405]",2,False,Cross,1682.46,Same,"[824405, 834889]",2
"[841714, 841086]",2,False,Cross,96.92,Cross,"[841714, 841086]",2
"[842256, 842258]",2,False,Cross,0.48,Same,"[842258, 842256]",2
"[841313, 841317, 841318, 841319, 831912, 841321, 841322, 841320, 841324, 788296, 841325, 831929]",12,False,Cross,1617.52,Cross,"[841322, 841324, 841320, 841321, 841313, 841319, 841317, 841325, 841318, 831929, 831912]",11
"[695855, 695728, 695729, 695730, 696016, 694486, 693432, 693916]",8,False,Cross,419.31,Cross,"[693916, 695729, 694486, 695728, 695855, 693432]",6
"[840954, 841219]",2,False,Cross,87.65,Same,"[841219, 840954]",2
